code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
600439,瑞贝卡,0.16,17.59,,6.87,,18463.0,17.57,,10-31
002668,奥马电器,0.25,-64.29,,7.42,,27197.69,-9.41,,10-31
000608,阳光股份,-0.01,-102.5,,-0.2,,-590.3,-101.95,,10-31
600811,东方集团,0.21,29.48,,3.8,,77354.92,57.86,,10-31
600078,澄星股份,0.01,-84.13,,0.21,,397.06,-90.51,,10-31
600113,浙江东日,0.27,12.5,,12.35,,8510.97,12.82,,10-31
603085,天成自控,0.14,-36.36,,4.11,,4067.46,-17.14,,10-31
600130,波导股份,0.05,-155.56,,4.07,,3501.02,-148.23,,10-31
603861,白云电器,0.25,23.04,,5.73,,11110.72,29.52,,10-31
600882,广泽股份,-0.01,-0.0,,-0.4,,-475.47,49.14,,10-31
600151,航天机电,-0.17,-0.76,,-4.31,,-24207.63,-0.79,,10-31
000737,*ST南风,-0.3,-35.45,,,,-16325.36,-35.45,,10-31
600961,株冶集团,-2.98,-3825.0,,-925.98,,-157135.63,-3749.5,,10-31
002459,天业通联,0.03,152.55,,1.06,,1344.15,151.74,,10-31
600599,熊猫金控,-0.16,-528.92,,-3.72,,-2633.86,-526.43,,10-31
000011,深物业A,0.24,-74.98,,4.92,,14418.87,-74.97,,10-31
600240,华业资本,-0.1,-115.7,,-2.02,,-13551.97,-114.94,,10-31
000835,长城动漫,-0.06,-156.55,,-11.43,,-1962.1,-156.59,,10-31
603336,宏辉果蔬,0.32,-17.95,,6.93,,5501.51,6.29,,10-31
600653,申华控股,-0.06,-63.0,,-6.11,,-10716.83,-63.03,,10-31
000892,欢瑞世纪,0.18,-942.11,,5.39,,17268.1,-940.94,,10-31
000338,潍柴动力,0.75,29.31,,16.47,,600129.14,30.37,,10-31
600690,青岛海尔,1.01,7.83,,17.42,,612678.71,7.82,,10-31
000912,*ST天化,0.24,-220.0,,-30.96,,37832.98,-417.16,,10-31
600707,彩虹股份,-0.07,5.71,,-1.32,,-26688.73,420.04,,10-31
601558,ST锐电,0.0,-99.5,,0.15,,196.58,-99.46,,10-31
600355,精伦电子,0.01,-150.0,,1.18,,414.94,-137.11,,10-31
000976,华铁股份,0.13,-3.33,,5.07,,21333.13,-3.35,,10-31
601766,中国中车,0.26,8.33,,6.11,,753175.6,10.61,,10-31
600000,浦发银行,1.44,-0.69,14.49,10.48,-12.34,4320700.0,3.14,,10-31
601881,中国银河,0.18,-47.06,,2.87,,186973.72,-44.74,,10-31
000595,宝塔实业,-0.01,-132.26,,1.16,,-749.58,-131.51,,10-31
600452,涪陵电力,0.94,-16.07,,17.1,,21050.59,17.21,,10-31
600083,博信股份,0.06,-3325.0,,20.71,,1484.57,-3192.1,,10-31
600834,申通地铁,0.05,-60.83,,1.71,,2519.54,-60.83,,10-31
600854,春兰股份,0.2,92.94,,5.16,,10363.7,92.96,,10-31
600870,*ST厦华,-0.02,51.43,,,,-831.88,52.06,,10-31
603096,新经典,1.39,-6.71,,11.67,,18709.35,5.45,,10-31
600136,当代明诚,0.27,170.0,,5.03,,13013.02,160.03,,10-31
603876,鼎胜新材,0.45,0.0,,6.23,,17883.41,9.6,,10-31
000705,浙江震元,0.17,20.33,,3.99,,5596.15,20.31,,10-31
600887,伊利股份,0.83,2.47,,19.07,,504781.87,2.24,,10-31
600157,永泰能源,0.0,-92.45,,0.13,,3108.28,-92.45,,10-31
600175,美都能源,0.04,300.0,,1.0,,14544.57,433.36,,10-31
000752,西藏发展,-0.0,-105.72,,-0.07,,-54.36,-105.61,,10-31
600967,内蒙一机,0.21,8.95,,4.38,,34930.51,9.06,,10-31
603197,保隆科技,0.75,-48.02,,8.91,,12284.75,-15.02,,10-31
600587,新华医疗,0.38,1166.67,,4.56,,15369.35,1134.33,,10-31
000779,三毛派神,-0.03,-105.42,,-1.65,,-488.0,-105.5,,10-31
601006,大秦铁路,0.82,7.89,,11.79,,1213412.68,7.98,,10-31
000018,神州长城,0.02,-93.79,,1.2,,2548.26,-93.79,,10-31
601066,中信建投,0.3,-28.57,,5.36,,218547.43,-27.95,,10-31
603320,迪贝电气,0.36,-23.4,,5.94,,3585.82,-13.53,,10-31
600247,*ST成城,0.04,-104.0,,133.0,,1479.62,-104.02,,10-31
000036,华联控股,0.65,-31.68,,15.45,,73823.59,-31.71,,10-31
002529,海源复材,0.02,-80.68,,0.39,,617.97,-80.71,,10-31
601186,中国铁建,0.9,15.38,,10.11,,1264612.2,20.11,,10-31
000150,宜华健康,0.33,-3.44,,8.71,,20571.75,35.19,,10-31
000899,赣能股份,0.19,15.61,,4.1,,18715.54,15.63,,10-31
000425,徐工机械,0.2,75.68,,6.38,,150790.14,93.85,,10-31
601668,中国建筑,0.62,-25.3,,11.5,,2729946.8,5.89,,10-31
600745,闻泰科技,-0.27,-161.36,5.42,-4.9,2.93,-16938.83,-160.13,,10-31
000981,银亿股份,0.21,16.67,,4.83,,85322.77,55.61,,10-31
601818,光大银行,0.5,-1.96,5.42,9.5,,2776000.0,9.15,,10-31
002004,华邦健康,0.24,4.35,,4.98,,47821.84,4.03,,10-31
600028,中国石化,0.5,56.15,,8.28,,5998000.0,56.31,,10-31
600403,大有能源,0.28,62.62,,9.22,,67304.29,62.67,,10-31
601968,宝钢包装,0.03,-250.0,,1.42,,2866.44,-243.66,,10-31
600072,中船科技,0.0,-82.61,,0.07,,263.39,-84.19,,10-31
600822,上海物贸,0.08,76.39,,7.04,,4077.64,76.35,,10-31
600107,美尔雅,-0.01,-37.14,,-0.7,,-385.87,-38.79,,10-31
000670,盈方微,-0.07,186.18,,-16.67,,-5752.94,186.73,,10-31
600875,东方电气,0.29,61.11,,3.35,,90044.71,108.89,,10-31
603103,横店影视,0.71,-6.58,,15.47,,32313.02,5.92,,10-31
600162,香江控股,0.08,-42.86,,4.48,,28238.93,-37.69,,10-31
000729,燕京啤酒,0.22,0.0,,4.65,,61092.77,0.09,,10-31
603937,丽岛新材,0.42,-6.67,,6.91,,8677.27,22.7,,10-31
000758,中色股份,0.09,-21.42,,3.27,,16969.75,-21.45,,10-31
603259,药明康德,1.94,71.68,,22.62,,192837.63,81.4,,10-31
000806,银河生物,-0.11,-4700.0,,-5.68,,-11637.6,-4687.59,,10-31
002501,利源精制,-0.33,-186.84,,-5.07,,-39576.86,-187.48,,10-31
600628,新世界,0.37,-43.08,,5.43,,24183.03,-42.44,,10-31
601138,工业富联,0.53,,,23.12,,975608.6,2.69,,10-31
002212,南洋股份,0.02,-33.33,,0.31,,2515.39,-25.33,,10-31
000066,中国长城,0.07,-30.12,,3.26,,20799.61,-30.47,,10-31
600665,天地源,0.41,111.01,,11.03,,35264.59,111.02,,10-31
002868,绿康生化,0.5,-27.54,,8.34,,5968.08,-16.74,,10-31
601208,东材科技,0.04,-71.43,,1.19,,2777.53,-68.19,,10-31
600290,华仪电气,0.02,-50.76,,0.41,,1723.37,-50.79,,10-31
000157,中联重科,0.17,0.0,,3.41,,130288.98,1.6,,10-31
000411,英特集团,0.36,23.94,,8.51,,7485.33,23.97,,10-31
600619,海立股份,0.23,0.0,,4.75,,20071.18,1.48,,10-31
603318,派思股份,0.03,-78.57,,1.04,,1071.59,-79.31,,10-31
002510,天汽模,0.11,10.0,,4.94,,10246.41,20.23,,10-31
600639,浦东金桥,0.51,3.94,,6.44,,56803.12,3.94,,10-31
000876,新希望,0.34,-26.09,,6.71,,145073.97,-25.2,,10-31
600663,陆家嘴,0.64,46.86,,14.61,,214922.34,46.86,,10-31
000155,川能动力,-0.01,-107.14,,-0.51,,-1549.21,-109.01,,10-31
601288,农业银行,0.51,4.08,4.43,11.96,,17161100.0,7.25,,10-31
002564,天沃科技,0.2,-27.86,,4.97,,16156.47,-21.5,,10-31
000409,*ST地矿,0.1,-140.39,,6.05,,5145.79,-140.4,,10-31
000429,粤高速A,0.58,-4.92,,13.5,,122030.52,-4.49,,10-31
600345,长江通信,1.09,9.0,,12.55,,21555.95,9.34,,10-31
000517,荣安地产,0.13,-15.02,,9.26,,40733.46,-15.01,,10-31
600732,ST新梅,-0.02,-111.57,,-1.72,,-766.95,-111.56,,10-31
600748,上实发展,0.16,-15.79,,2.86,,28645.94,-19.02,,10-31
601808,中海油服,-0.06,100.0,,-0.8,,-27675.93,89.09,,10-31
600007,中国国贸,0.59,25.53,,8.96,,58982.46,23.63,,10-31
600766,园城黄金,0.0,-70.0,,1.15,,64.07,-76.12,,10-31
601888,中国国旅,1.39,41.78,,18.04,,270522.55,41.79,,10-31
600026,中远海能,-0.07,-121.49,,-0.96,,-26831.47,-121.51,,10-31
603666,亿嘉和,1.54,17.4,,17.22,,8982.53,30.45,,10-31
000573,粤宏远A,-0.07,-180.95,,-2.84,,-4727.93,-184.12,,10-31
600783,鲁信创投,0.29,-12.12,,5.99,,21689.48,-11.84,,10-31
002018,*ST华信,-0.55,-423.53,,-42.95,,-124549.82,-426.71,,10-31
600425,青松建化,0.33,16300.0,,10.58,,45210.96,18509.88,,10-31
600458,时代新材,0.11,83.33,,1.67,,8569.77,69.77,,10-31
603020,爱普股份,0.3,-27.31,,4.99,,9640.15,-27.32,,10-31
600086,东方金钰,-0.05,-128.33,,-2.24,,-7098.72,-128.32,,10-31
000637,茂化实华,0.05,-67.12,,2.73,,2493.83,-67.07,,10-31
002403,爱仕达,0.33,3.13,,5.16,,11423.33,0.94,,10-31
603100,川仪股份,0.4,42.86,,7.77,,15879.08,43.36,,10-31
600890,中房股份,-0.06,29.41,,-11.95,,-3313.52,29.34,,10-31
601009,南京银行,1.01,14.77,7.64,13.65,2.11,857418.9,15.35,,10-31
600232,金鹰股份,0.07,32.08,,2.2,,2553.72,32.46,,10-31
000021,深科技,0.3,-6.02,,7.25,,44083.56,-6.01,,10-31
000823,超声电子,0.34,37.28,,5.67,,18192.27,37.26,,10-31
002194,*ST凡谷,-0.09,-85.52,,-3.63,,-5288.29,-85.53,,10-31
603323,吴江银行,0.5,13.64,,8.25,,71905.4,16.25,,10-31
600250,南纺股份,0.07,-122.58,,3.91,,1763.04,-122.33,,10-31
600644,乐山电力,0.25,31.98,,10.15,,13641.61,31.91,,10-31
002210,飞马国际,0.08,-27.27,,3.03,,12723.77,-32.2,,10-31
600668,尖峰集团,1.42,67.53,,17.05,,48818.33,67.53,,10-31
600687,刚泰控股,0.03,-86.75,,0.77,,4683.21,-86.54,,10-31
600312,平高电气,0.0,-99.5,,0.03,,224.35,-99.52,,10-31
000928,中钢国际,0.22,-12.8,,6.09,,28168.75,-12.9,,10-31
603555,贵人鸟,0.03,-89.16,,0.7,,1605.91,-89.14,,10-31
601611,中国核建,0.22,15.79,,7.16,,57734.76,13.19,,10-31
600352,浙江龙盛,0.98,69.78,,17.43,,317885.58,69.78,,10-31
000972,ST中基,-0.15,-246.72,,-14.23,,-11722.09,-246.71,,10-31
600370,三房巷,0.06,21.12,,3.62,,4665.53,21.19,,10-31
600754,锦江股份,0.91,22.5,,6.97,,87191.22,22.51,,10-31
000993,闽东电力,-0.18,-165.48,,-3.75,,-8226.69,-180.4,,10-31
601857,中国石油,0.26,192.22,,4.0,,4812100.0,177.16,,10-31
601901,方正证券,0.06,-62.5,4.61,1.21,-0.89,45456.45,-65.84,,10-31
000585,*ST东电,0.04,-216.93,,,,3256.46,-216.8,,10-31
000605,渤海股份,0.1,-61.83,,1.79,,3682.79,-45.17,,10-31
600093,易见股份,0.6,10.44,,9.94,,67723.9,10.41,,10-31
002716,金贵银业,0.34,-2.86,,5.77,,20958.49,12.43,,10-31
000673,当代东方,0.12,238.57,,4.42,,9725.41,238.03,,10-31
600127,金健米业,-0.03,-293.62,,-2.35,,-1753.01,-293.77,,10-31
603229,奥翔药业,0.2,-13.04,,5.61,,3233.98,2.21,,10-31
600210,紫江企业,0.26,-41.5,,8.92,,39100.79,-41.57,,10-31
601058,赛轮轮胎,0.19,137.5,,8.32,,51719.23,185.29,,10-31
600640,号百控股,0.23,-11.27,,4.21,,18474.52,-11.27,,10-31
000839,中信国安,0.0,-97.78,,0.08,,544.5,-97.8,,10-31
601117,中国化学,0.33,26.92,,5.61,,162578.76,25.78,,10-31
600658,电子城,0.27,8.0,,4.72,,30378.65,52.03,,10-31
601179,中国西电,0.05,-61.54,,1.3,,25128.95,-61.36,,10-31
600678,四川金顶,0.09,-5329.41,,71.18,,3103.68,-5474.97,,10-31
601231,环旭电子,0.36,-10.0,,8.81,,77717.52,-9.81,,10-31
600302,标准股份,-0.1,3925.0,,-2.8,,-3343.76,3933.07,,10-31
000403,振兴生化,0.29,34.05,,13.5,,8038.81,37.0,,10-31
600320,振华重工,0.04,-7.5,,1.29,,19492.99,14.01,,10-31
000936,华西股份,0.33,120.0,,6.49,,29319.32,125.92,,10-31
600360,华微电子,0.1,38.67,,3.62,,7814.5,40.49,,10-31
600744,华银电力,-0.0,-99.7,,-0.05,,-161.86,-99.72,,10-31
600008,首创股份,0.09,1.37,,3.42,,42919.66,1.44,,10-31
002308,威创股份,0.16,-23.81,,4.17,,14709.63,-16.34,,10-31
600767,ST运盛,-0.05,-550.0,,-7.13,,-1835.7,-536.39,,10-31
600027,华电国际,0.16,-745.83,,3.52,,152573.9,-742.7,,10-31
600401,*ST海润,-0.22,18.61,,-155.92,,-104803.12,18.62,,10-31
600784,鲁银投资,0.11,936.36,,4.43,,6502.84,980.25,,10-31
601966,玲珑轮胎,0.74,23.33,,9.5,,88395.99,22.79,,10-31
000599,青岛双星,0.07,-56.25,,1.55,,5389.05,-48.7,,10-31
600071,凤凰光学,-0.02,-88.01,,-1.01,,-425.78,-87.99,,10-31
002356,赫美集团,-0.47,-228.3,,-14.9,,-24958.79,-318.1,,10-31
000638,万方发展,-0.06,-177.76,,-1.14,,-1936.14,-177.7,,10-31
603810,丰山集团,1.58,49.71,,16.5,,9497.25,49.71,,10-31
600500,中化国际,0.37,105.56,,6.96,,77280.71,100.64,,10-31
000669,金鸿控股,0.25,-36.84,,4.05,,17041.32,-11.41,,10-31
600122,宏图高科,-0.31,-176.03,,-4.41,,-35580.38,-176.28,,10-31
603101,汇嘉时代,0.4,1.96,,7.2,,9596.0,1.98,,10-31
000710,贝瑞基因,0.67,39.19,,14.26,,23898.62,49.5,,10-31
002115,三维通信,0.31,507.99,,7.8,,16722.23,693.23,,10-31
000728,国元证券,0.1,-66.67,,1.31,,32812.56,-63.15,,10-31
600179,安通控股,0.34,0.0,,15.89,,51152.83,39.93,,10-31
600973,宝胜股份,0.09,9.3,,3.11,,11475.09,14.26,,10-31
002147,ST新光,0.07,152.04,,1.53,,12393.31,151.76,,10-31
603203,快克股份,0.72,-7.69,,14.7,,11249.18,19.86,,10-31
000004,国农科技,-0.03,-52.24,,-2.02,,-259.18,-52.31,,10-31
000803,金宇车城,-0.07,-75.86,,-37.96,,-846.78,-76.98,,10-31
000022,深赤湾A,0.7,2.93,,9.88,,45321.69,2.9,,10-31
600626,申达股份,0.14,-19.62,,3.7,,9657.59,-19.64,,10-31
000825,太钢不锈,0.71,88.13,,14.34,,406079.48,88.2,,10-31
601088,中国神华,1.77,-1.0,16.14,11.02,3.41,3527800.0,-1.04,,10-31
600271,航天信息,0.46,-24.59,,7.99,,85441.89,-23.87,,10-31
000065,北方国际,0.57,-16.18,,11.47,,44138.02,26.78,,10-31
601200,上海环境,0.71,5.16,,8.86,,49860.37,5.16,,10-31
600289,*ST信通,-0.73,648.45,,-95.54,,-45813.58,648.09,,10-31
000156,华数传媒,0.34,2.18,,4.6,,48268.82,2.18,,10-31
000903,云内动力,0.1,-5.83,,3.44,,19037.75,4.79,,10-31
000410,沈阳机床,-0.23,-77.45,,-22.56,,-17534.18,-77.58,,10-31
000923,河北宣工,0.11,-82.16,,0.81,,7193.03,-76.01,,10-31
601390,中国中铁,0.56,24.34,,8.56,,1304481.7,18.2,,10-31
000430,张家界,0.14,-33.19,,3.47,,5476.96,-22.46,,10-31
000518,四环生物,-0.01,-127.83,,-1.51,,-939.21,-127.94,,10-31
600733,北汽蓝谷,0.05,2375.0,,0.81,,13250.89,35814.68,,10-31
601688,华泰证券,0.61,-7.58,,4.88,,447980.34,-4.84,,10-31
000537,广宇发展,1.24,376.92,,18.89,,230689.41,1656.69,,10-31
000543,皖能电力,0.17,198.75,,3.05,,30058.56,198.94,,10-31
000705,浙江震元,0.17,20.33,,3.99,,5596.15,20.31,,10-31
600887,伊利股份,0.83,2.47,,19.07,,504781.87,2.24,,10-31
600157,永泰能源,0.0,-92.45,,0.13,,3108.28,-92.45,,10-31
000729,燕京啤酒,0.22,0.0,,4.65,,61092.77,0.09,,10-31
603937,丽岛新材,0.42,-6.67,,6.91,,8677.27,22.7,,10-31
000758,中色股份,0.09,-21.42,,3.27,,16969.75,-21.45,,10-31
603259,药明康德,1.94,71.68,,22.62,,192837.63,81.4,,10-31
000806,银河生物,-0.11,-4700.0,,-5.68,,-11637.6,-4687.59,,10-31
002501,利源精制,-0.33,-186.84,,-5.07,,-39576.86,-187.48,,10-31
600628,新世界,0.37,-43.08,,5.43,,24183.03,-42.44,,10-31
601138,工业富联,0.53,,,23.12,,975608.6,2.69,,10-31
002212,南洋股份,0.02,-33.33,,0.31,,2515.39,-25.33,,10-31
000066,中国长城,0.07,-30.12,,3.26,,20799.61,-30.47,,10-31
600665,天地源,0.41,111.01,,11.03,,35264.59,111.02,,10-31
002868,绿康生化,0.5,-27.54,,8.34,,5968.08,-16.74,,10-31
601208,东材科技,0.04,-71.43,,1.19,,2777.53,-68.19,,10-31
600290,华仪电气,0.02,-50.76,,0.41,,1723.37,-50.79,,10-31
000157,中联重科,0.17,0.0,,3.41,,130288.98,1.6,,10-31
000411,英特集团,0.36,23.94,,8.51,,7485.33,23.97,,10-31
601398,工商银行,0.67,4.69,6.12,11.36,,23962700.0,5.1,,10-31
600718,东软集团,0.1,-23.08,,1.38,,12453.69,-24.66,,10-31
600734,实达集团,0.2,48.07,,4.24,,12446.61,48.55,,10-31
002938,鹏鼎控股,0.75,70.45,,11.68,,156211.88,85.06,,10-31
601818,光大银行,0.5,-1.96,5.42,9.5,,2776000.0,9.15,,10-31
002004,华邦健康,0.24,4.35,,4.98,,47821.84,4.03,,10-31
600028,中国石化,0.5,56.15,,8.28,,5998000.0,56.31,,10-31
600403,大有能源,0.28,62.62,,9.22,,67304.29,62.67,,10-31
601968,宝钢包装,0.03,-250.0,,1.42,,2866.44,-243.66,,10-31
600072,中船科技,0.0,-82.61,,0.07,,263.39,-84.19,,10-31
600822,上海物贸,0.08,76.39,,7.04,,4077.64,76.35,,10-31
600107,美尔雅,-0.01,-37.14,,-0.7,,-385.87,-38.79,,10-31
000670,盈方微,-0.07,186.18,,-16.67,,-5752.94,186.73,,10-31
600875,东方电气,0.29,61.11,,3.35,,90044.71,108.89,,10-31
603103,横店影视,0.71,-6.58,,15.47,,32313.02,5.92,,10-31
600162,香江控股,0.08,-42.86,,4.48,,28238.93,-37.69,,10-31
600563,法拉电子,1.44,9.54,,14.03,,32489.14,9.54,,10-31
000736,中交地产,0.66,-283.33,,13.49,,29571.04,-379.89,,10-31
600960,渤海汽车,0.07,-57.99,,1.51,,6841.35,-58.01,,10-31
600186,莲花健康,-0.09,-8.95,-0.06,,-0.02,-9944.59,-8.91,,10-31
603989,艾华集团,0.58,-22.76,,11.53,,22490.22,0.39,,10-31
000792,盐湖股份,-0.44,41.21,,-6.2,,-121334.58,41.21,,10-31
601019,山东出版,0.54,1.89,,12.08,,112124.62,16.26,,10-31
002506,协鑫集成,-0.02,-291.0,,-2.48,,-9683.04,-300.05,,10-31
000029,深深房A,0.37,149.97,,12.41,,37400.04,150.03,,10-31
600635,大众公用,0.11,-5.89,,4.69,,33468.25,-5.93,,10-31
000833,粤桂股份,0.15,62.6,,3.57,,9791.89,62.59,,10-31
601107,四川成渝,0.3,-0.27,,6.39,,91207.29,-0.29,,10-31
600259,广晟有色,-0.45,-1600.0,,-7.18,,-13521.26,-1752.23,,10-31
600652,游久游戏,0.01,-80.0,,0.28,,475.65,-88.83,,10-31
000333,美的集团,2.72,17.75,,22.65,,1790023.9,19.35,,10-31
600689,上海三毛,0.01,-93.18,,0.52,,238.11,-93.28,,10-31
000418,小天鹅A,2.13,17.68,,18.15,,134706.7,17.85,,10-31
000504,南华生物,-0.07,12.31,,-175.15,,-2301.01,12.29,,10-31
000957,中通客车,0.06,-71.43,,1.2,,3368.87,-72.37,,10-31
600354,敦煌种业,-0.23,-199.79,,-14.51,,-12393.46,-199.81,,10-31
600739,辽宁成大,0.46,-43.33,,3.45,,69860.18,-43.33,,10-31
601727,上海电气,0.15,5.36,,3.88,,216911.6,15.54,,10-31
601866,中远海发,0.07,-29.33,,4.95,,80554.54,-29.31,,10-31
600016,民生银行,0.97,-11.82,9.17,11.21,-7.73,4268500.0,6.07,,10-31
