code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
603662,柯力传感,1.11,,,10.44,,9898.5,,,10-31
300797,钢研纳克,0.19,,,9.82,0.09,3507.47,,,10-31
002951,金时科技,0.34,,,,,12316.94,,,10-31
688008,澜起科技,0.68,,,30.37,,56331.98,,,10-30
300783,三只松鼠,0.74,,,,,26781.8,,,10-30
688068,热景生物,0.4,,,10.91,,1865.98,,,10-30
688369,致远互联,0.2,,,4.46,-1.3,1158.74,,,10-30
300795,米奥兰特,0.33,,,,,2491.31,,,10-30
688007,光峰科技,0.56,,,33.03,,10988.63,,,10-30
688188,柏楚电子,1.57,,,47.95,,11805.68,,,10-30
688020,方邦股份,1.68,,,26.77,,10053.01,,,10-30
002948,青岛银行,0.31,,,,,175407.7,,,10-30
300781,因赛集团,0.69,,,,,4352.68,,,10-30
688321,微芯生物,0.04,,,3.29,,1505.0,,,10-30
603121,华培动力,0.38,,,11.79,,6077.59,,,10-30
688019,安集科技,0.79,,,9.12,,3163.35,,,10-30
688005,容百科技,0.43,,,7.29,,15514.1,,,10-30
688025,杰普特,1.06,,,19.3,0.02,6941.9,,,10-30
601298,青岛港,0.47,,,11.41,,284462.13,,,10-30
688036,传音控股,0.22,,,4.7,,15631.7,,,10-30
601698,中国卫通,0.07,,,2.65,,25014.98,,,10-30
603256,宏和科技,0.17,,,13.32,,13320.66,,,10-30
603983,丸美股份,0.66,,,21.88,,23584.01,,,10-30
688116,天奈科技,0.27,,,8.12,,4567.38,,,10-30
603267,鸿远电子,1.57,,,20.04,,19469.85,,,10-30
688009,中国通号,0.27,,,9.9,,244071.26,,,10-30
300767,震安科技,1.47,,,,,8810.63,,,10-30
603530,神马电力,0.22,,,11.9,,7847.64,,,10-30
603982,泉峰汽车,0.37,,,6.35,,5565.13,,,10-30
688008,澜起科技,0.68,,,30.37,,56331.98,,,10-30
300783,三只松鼠,0.74,,,,,26781.8,,,10-30
688068,热景生物,0.4,,,10.91,,1865.98,,,10-30
688369,致远互联,0.2,,,4.46,-1.3,1158.74,,,10-30
002943,宇晶股份,1.1,,,,,8274.06,,,10-29
688001,华兴源创,0.65,,,29.83,,23421.13,,,10-29
688108,赛诺医疗,0.18,,,9.9,0.14,6391.79,,,10-29
603115,海星股份,0.69,,,15.28,,10811.59,,,10-29
688029,南微医学,1.63,,,31.54,,16343.7,,,10-29
300782,卓胜微,1.83,-4.54,,,,13728.7,-4.54,,10-29
002955,鸿合科技,2.82,,,,,29026.92,,,10-29
603068,博通集成,0.7,,,21.0,,7329.79,,,10-29
688012,中微公司,,,,4.62,,2702.99,,,10-29
688368,晶丰明源,1.45,,,28.21,,6690.9,,,10-29
603755,日辰股份,0.61,,,27.57,,4505.35,,,10-29
603317,天味食品,0.44,,,16.58,,16352.27,,,10-29
688006,杭可科技,0.69,,,32.45,,24962.27,,,10-29
688028,沃尔德,0.82,,,15.5,,4928.51,,,10-29
688366,昊海生科,1.74,,,8.42,1.6,27905.3,,,10-29
603739,蔚蓝生物,0.45,,,9.57,,5231.17,,,10-29
603697,有友食品,0.64,,,18.51,,14324.77,,,10-29
603867,新化股份,1.21,,,18.47,,12680.04,,,10-29
300780,德恩精工,0.54,,,,,5955.74,,,10-29
603967,中创物流,0.72,,,18.29,,14342.06,,,10-29
300768,迪普科技,0.37,,,,,13265.31,,,10-29
688018,乐鑫科技,,,,26.01,,6402.82,,,10-29
300791,仙乐健康,2.27,,,,,13613.94,,,10-29
603956,威派格,0.17,,,8.77,,6640.43,,,10-29
600968,海油发展,0.08,,,4.92,,64338.55,,,10-29
603332,苏州龙杰,1.48,,,18.85,,13190.32,,,10-29
688088,虹软科技,,,,,,11845.85,,,10-29
002962,五方光电,0.68,,,,,10213.89,,,10-29
603863,松炀资源,0.47,,,14.19,,7290.0,,,10-29
603915,国茂股份,0.44,,,16.24,,16755.17,,,10-29
688002,睿创微纳,0.15,,,9.86,,4156.08,,,10-29
300778,新城市,1.18,,,,,7058.49,,,10-29
688030,山石网科,,,,-21.6,,-4415.73,,,10-29
688015,交控科技,0.09,,,3.23,,1112.83,,,10-29
300771,智莱科技,2.23,,,,,16727.92,,,10-29
300765,新诺威,1.14,,,,,17073.82,,,10-28
603992,松霖科技,0.46,,,16.64,,16583.2,,,10-28
300788,中信出版,1.01,,,,,14431.9,,,10-28
300793,佳禾智能,0.63,,,,,7880.57,,,10-28
300799,左江科技,0.3,,,9.55,0.06,1515.95,,,10-28
300792,壹网壹创,1.24,,,,,7434.64,,,10-28
300594,朗进科技,0.74,,,,,4950.18,,,10-28
688016,心脉医疗,1.41,,,43.2,,7608.55,,,10-28
300772,运达股份,-0.28,,,,,-6111.09,,,10-28
300790,宇瞳光学,0.7,,,,,6037.57,,,10-28
002945,华林证券,0.11,,,,,25710.18,,,10-28
300766,每日互动,0.53,,,,,18987.79,,,10-28
002956,西麦食品,1.83,,,,,11004.39,,,10-28
300765,新诺威,1.14,,,,,17073.82,,,10-28
603992,松霖科技,0.46,,,16.64,,16583.2,,,10-28
300788,中信出版,1.01,,,,,14431.9,,,10-28
300793,佳禾智能,0.63,,,,,7880.57,,,10-28
300799,左江科技,0.3,,,9.55,0.06,1515.95,,,10-28
300762,上海瀚讯,0.35,,,,,3500.65,,,10-26
300785,值得买,0.95,,,,,3808.56,,,10-26
300770,新媒股份,1.62,,,,,15615.84,,,10-26
300776,帝尔激光,2.35,,,,,11642.36,,,10-26
002953,日丰股份,0.7,,,,,9086.83,,,10-25
601865,福莱特,0.16,,,8.54,,28987.62,,,10-25
688098,申联生物,0.24,,,12.93,0.01,8161.18,,,10-25
002963,豪尔赛,0.87,,,19.64,-0.95,9863.57,,,10-25
300779,惠城环保,0.54,,,,,4016.14,,,10-25
603327,福蓉科技,0.35,,,21.27,,12378.26,,,10-25
688022,瀚川智能,0.35,,,22.22,,2831.49,,,10-25
300789,唐源电气,1.06,,,,,3638.63,,,10-25
300777,中简科技,0.13,,,,,4538.17,,,10-25
300763,锦浪科技,1.35,,,,,8104.86,,,10-25
603379,三美股份,2.3,,,44.81,,86598.91,,,10-25
300775,三角防务,0.23,,,,,10340.76,,,10-24
002965,祥鑫科技,0.93,,,15.19,0.48,10498.43,,,10-24
688139,海尔生物,0.31,,,10.58,0.46,7461.83,,,10-24
688333,铂力特,0.15,,,2.66,,911.56,,,10-24
300773,拉卡拉,1.35,,,,,48544.21,,,10-23
002957,科瑞技术,0.66,,,,,24317.08,,,10-23
002961,瑞达期货,0.22,,,,,8703.49,,,10-23
002960,青鸟消防,1.4,,,,,25282.0,,,10-23
300755,华致酒行,1.14,,,,,19863.44,,,10-22
601236,红塔证券,0.07,,,,,23668.88,,,03-25
002950,奥美医疗,0.38,,3.28,12.16,0.24,14092.18,,,02-19
603681,永冠新材,0.84,,6.97,12.83,0.71,10494.54,,,02-12
300761,立华股份,2.69,348.83,,29.26,,97647.89,350.28,,01-22
601598,中国外运,0.32,10.34,3.75,8.78,-0.03,193799.79,11.69,,01-15
002947,恒铭达,0.94,51.45,,18.42,,8579.25,57.88,,01-14
603351,威尔药业,1.68,1.82,,14.98,,8410.16,1.78,,01-14
300758,七彩化学,1.07,13.83,,18.98,,8593.12,14.75,,01-09
002946,新乳业,0.23,4.55,,13.0,,17533.61,7.96,,01-08
300759,康龙化成,0.39,50.0,,10.92,,23062.85,48.48,,01-07
603185,上机数控,1.83,90.63,,,,17311.53,90.97,,12-27
300757,罗博特科,1.06,30.86,,25.34,,6388.99,31.54,,12-24
603629,利通电子,0.9,26.76,,,,6782.67,26.53,,12-21
300756,中山金马,3.15,6.42,,20.02,,9459.48,6.48,,12-17
002942,新农股份,1.21,86.15,3.85,34.22,1.03,10914.91,85.24,,12-04
603187,海容冷链,2.06,24.85,,,,12375.36,24.63,,11-28
002941,新疆交建,0.59,63.89,3.2,19.46,-1.81,33932.51,62.39,,11-27
300753,爱朋医疗,0.82,51.85,,16.71,,4957.75,51.02,,11-26
300752,隆利科技,2.53,,7.79,38.71,2.65,13763.06,,,11-19
601319,中国人保,0.29,-14.71,3.42,8.59,-0.72,1211800.0,-16.34,,11-15
603687,大胜达,0.26,-23.53,,,,9376.79,-16.25,,11-14
603220,中贝通信,0.28,698.59,3.27,9.06,-0.4,7180.5,699.4,,11-14
300751,迈为股份,3.61,31.27,11.53,37.01,1.75,14069.86,31.26,,11-08
300674,宇信科技,0.23,15.0,3.51,6.42,-0.73,8212.04,13.91,,11-06
601860,紫金银行,0.3,,,,,98746.99,12.31,,11-01
600568,中珠医疗,0.01,-94.11,,0.43,,2585.56,-89.71,,10-31
000592,平潭发展,0.04,639.29,,2.49,,7994.84,641.46,,10-31
600207,安彩高科,-0.03,304.0,,-1.38,,-2617.83,305.29,,10-31
601001,大同煤业,0.39,0.0,,11.12,,65776.26,0.35,,10-31
603226,菲林格尔,0.84,-1.18,,10.14,,7795.71,27.0,,10-31
600619,海立股份,0.23,0.0,,4.75,,20071.18,1.48,,10-31
601021,春秋航空,1.58,6.76,,11.98,,141228.6,18.89,,10-31
600241,时代万恒,-0.11,-237.5,,-2.24,,-3184.6,-282.89,,10-31
600639,浦东金桥,0.51,3.94,,6.44,,56803.12,3.94,,10-31
603308,应流股份,0.16,0.0,,2.35,,6965.63,3.52,,10-31
603329,上海雅仕,0.36,-30.77,,6.41,,4695.92,-8.26,,10-31
600281,太化股份,-0.07,-10.64,,-6.37,,-3454.35,-10.67,,10-31
002434,万里扬,0.27,-35.71,,5.97,,36786.43,-35.86,,10-31
601611,中国核建,0.22,15.79,,7.16,,57734.76,13.19,,10-31
600744,华银电力,-0.0,-99.7,,-0.05,,-161.86,-99.72,,10-31
600376,首开股份,0.55,102.5,,6.52,,173158.59,89.62,,10-31
000839,中信国安,0.0,-97.78,,0.08,,544.5,-97.8,,10-31
600018,上港集团,0.22,7.3,,7.27,,510912.3,7.26,,10-31
600393,粤泰股份,0.25,-46.81,,10.46,,62860.1,-47.27,,10-31
603658,安图生物,0.98,27.27,,24.11,,41101.37,27.01,,10-31
600448,华纺股份,0.05,150.0,,3.29,,2832.24,102.09,,10-31
002564,天沃科技,0.2,-27.86,,4.97,,16156.47,-21.5,,10-31
600816,安信信托,0.0,-99.29,,0.16,,2408.73,-99.15,,10-31
603001,奥康国际,0.43,-10.26,,4.13,,17218.35,-10.25,,10-31
000422,ST宜化,0.3,-120.83,,36.11,,33463.13,-127.19,,10-31
600833,第一医药,0.13,-20.91,,4.29,,2920.68,-20.91,,10-31
000936,华西股份,0.33,120.0,,6.49,,29319.32,125.92,,10-31
600493,凤竹纺织,0.17,184.01,,6.6,,4736.3,184.18,,10-31
600853,龙建股份,0.14,104.12,,6.7,,8744.76,131.27,,10-31
000981,ST银亿,0.21,16.67,,4.83,,85322.77,55.61,,10-31
600131,岷江水电,0.22,84.75,,9.17,,10983.62,85.14,,10-31
600886,国投电力,0.53,21.77,,10.64,,359533.59,21.76,,10-31
001896,豫能控股,-0.27,-418.51,,-4.92,,-30486.5,-425.35,,10-31
603096,新经典,1.39,-6.71,,11.67,,18709.35,5.45,,10-31
000567,海德股份,0.22,-40.27,,2.71,,7634.57,35.51,,10-31
600908,无锡银行,0.47,11.9,,8.52,,86235.4,11.81,,10-31
600170,上海建工,0.19,-9.52,,7.82,,181109.63,-4.62,,10-31
600193,ST创兴,0.05,-116.07,,10.08,,1928.18,-116.19,,10-31
600988,赤峰黄金,0.06,-71.43,,3.05,,8470.58,-44.57,,10-31
000637,茂化实华,0.05,-67.12,,2.73,,2493.83,-67.07,,10-31
601007,金陵饭店,0.2,-17.7,,4.07,,5995.4,-17.66,,10-31
603937,丽岛新材,0.42,-6.67,,6.91,,8677.27,22.7,,10-31
002716,ST金贵,0.34,-2.86,,5.77,,20958.49,12.43,,10-31
600644,乐山电力,0.25,31.98,,10.15,,13641.61,31.91,,10-31
600663,陆家嘴,0.64,46.86,,14.61,,214922.34,46.86,,10-31
000710,贝瑞基因,0.67,39.19,,14.26,,23898.62,49.5,,10-31
601186,中国铁建,0.9,15.38,,10.11,,1264612.2,20.11,,10-31
000728,国元证券,0.1,-66.67,,1.31,,32812.56,-63.15,,10-31
600733,北汽蓝谷,0.05,2375.0,,0.81,,13250.89,35814.68,,10-31
000803,金宇车城,-0.07,-75.86,,-37.96,,-846.78,-76.98,,10-31
600363,联创光电,0.4,1.46,,7.55,,17520.12,1.45,,10-31
000825,太钢不锈,0.71,88.13,,14.34,,406079.48,88.2,,10-31
601766,中国中车,0.26,8.33,,6.11,,753175.6,10.61,,10-31
600004,白云机场,0.44,-22.81,,5.9,,91864.1,-21.93,,10-31
000038,深大通,0.42,-20.85,,4.07,,22006.39,-17.42,,10-31
600767,ST运盛,-0.05,-550.0,,-7.13,,-1835.7,-536.39,,10-31
600784,鲁银投资,0.11,936.36,,4.43,,6502.84,980.25,,10-31
601908,京运通,0.24,33.33,,7.09,,47972.09,31.53,,10-31
600425,青松建化,0.33,16300.0,,10.58,,45210.96,18509.88,,10-31
000153,丰原药业,0.18,-7.92,,4.5,,5643.51,-6.47,,10-31
603059,倍加洁,1.02,-5.56,,10.73,,7712.68,19.13,,10-31
600127,金健米业,-0.03,-293.62,,-2.35,,-1753.01,-293.77,,10-31
600882,妙可蓝多,-0.01,-0.0,,-0.4,,-475.47,49.14,,10-31
002967,广电计量,0.24,,,7.51,,5919.97,,,10-31
603806,福斯特,0.66,-28.26,,6.82,,34688.94,-6.23,,10-31
000563,陕国投A,0.07,-46.92,,2.78,,23627.86,-42.53,,10-31
600166,福田汽车,-0.25,-1327.05,,-9.36,,-169361.98,-1324.33,,10-31
600563,法拉电子,1.44,9.54,,14.03,,32489.14,9.54,,10-31
600960,渤海汽车,0.07,-57.99,,1.51,,6841.35,-58.01,,10-31
603157,拉夏贝尔,0.44,-29.03,,6.07,,23924.7,-29.58,,10-31
600586,金晶科技,0.17,42.17,,5.75,,24874.15,45.91,,10-31
600984,建设机械,0.14,0.5,,3.56,,11648.81,30.63,,10-31
000632,三木集团,0.03,665.12,,1.2,,1529.84,657.87,,10-31
000663,永安林业,-0.21,-333.33,,-3.21,,-6992.91,-338.12,,10-31
601028,玉龙股份,0.11,22.22,,4.2,,8682.92,18.46,,10-31
600242,中昌数据,0.21,0.47,,4.79,,9724.6,8.59,,10-31
002403,爱仕达,0.33,3.13,,5.16,,11423.33,0.94,,10-31
603969,银龙股份,0.11,-52.17,,5.51,,9224.47,0.52,,10-31
600640,号百控股,0.23,-11.27,,4.21,,18474.52,-11.27,,10-31
000682,东方电子,0.08,123.53,,4.66,,9093.31,160.72,,10-31
601111,中国国航,0.51,-17.74,,7.68,,693740.8,-16.2,,10-31
600658,电子城,0.27,8.0,,4.72,,30378.65,52.03,,10-31
000705,浙江震元,0.17,20.33,,3.99,,5596.15,20.31,,10-31
600678,四川金顶,0.09,-5329.41,,71.18,,3103.68,-5474.97,,10-31
000752,*ST西发,-0.0,-105.72,,-0.07,,-54.36,-105.61,,10-31
600319,ST亚星,0.03,20.0,,27.72,,1049.62,32.98,,10-31
000779,甘咨询,-0.03,-105.42,,-1.65,,-488.0,-105.5,,10-31
601615,明阳智能,,,,,,25417.73,-2.58,,10-31
600359,新农开发,-0.12,-340.0,,-7.06,,-4394.41,-324.44,,10-31
600745,闻泰科技,-0.27,-161.36,5.42,-4.9,2.93,-16938.83,-160.13,,10-31
002194,武汉凡谷,-0.09,-85.52,,-3.63,,-5288.29,-85.53,,10-31
601838,成都银行,0.95,10.47,8.28,11.91,0.74,339579.5,20.85,,10-31
002210,*ST飞马,0.08,-27.27,,3.03,,12723.77,-32.2,,10-31
000899,赣能股份,0.19,15.61,,4.1,,18715.54,15.63,,10-31
601966,玲珑轮胎,0.74,23.33,,9.5,,88395.99,22.79,,10-31
000402,金融街,0.35,-27.08,,3.53,,104090.83,-27.91,,10-31
600834,申通地铁,0.05,-60.83,,,,2519.54,-60.83,,10-31
603020,爱普股份,0.3,-27.31,,4.99,,9640.15,-27.32,,10-31
600098,广州发展,0.24,8.79,,3.97,,64469.41,8.76,,10-31
600854,春兰股份,0.2,92.94,,5.16,,10363.7,92.96,,10-31
600870,ST厦华,-0.02,51.43,,,,-831.88,52.06,,10-31
000982,*ST中绒,-0.29,36.29,,-31.85,,-52393.4,36.09,,10-31
600132,重庆啤酒,0.79,21.54,,32.49,,38465.13,21.7,,10-31
600887,伊利股份,0.83,2.47,,19.07,,504781.87,2.24,,10-31
600153,建发股份,0.61,5.17,,7.06,,171778.17,5.34,,10-31
000593,大通燃气,0.05,242.86,,1.55,,1737.66,248.77,,10-31
600213,亚星客车,0.09,-18.18,,10.42,,1924.95,-21.63,,10-31
000638,万方发展,-0.06,-177.76,,-1.14,,-1936.14,-177.7,,10-31
603938,三孚股份,0.58,-22.67,,8.65,,8714.09,-8.13,,10-31
600626,申达股份,0.14,-19.62,,3.7,,9657.59,-19.64,,10-31
002717,岭南股份,0.57,-21.92,,14.73,,57217.73,87.77,,10-31
000669,金鸿控股,0.25,-36.84,,4.05,,17041.32,-11.41,,10-31
603336,宏辉果蔬,0.32,-17.95,,6.93,,5501.51,6.29,,10-31
000729,燕京啤酒,0.22,0.0,,4.65,,61092.77,0.09,,10-31
000758,中色股份,0.09,-21.42,,3.27,,16969.75,-21.45,,10-31
600718,东软集团,0.1,-23.08,,1.38,,12453.69,-24.66,,10-31
002803,吉宏股份,1.15,248.48,,20.9,,13135.07,242.17,,10-31
600345,长江通信,1.09,9.0,,12.55,,21555.95,9.34,,10-31
600734,实达集团,0.2,48.07,,4.24,,12446.61,48.55,,10-31
002821,凯莱英,1.15,30.68,,12.11,,26089.87,29.95,,10-31
600686,金龙汽车,0.1,-71.43,,1.76,,8594.71,-62.58,,10-31
601258,*ST庞大,-0.04,-180.0,,-1.78,,-23429.29,-170.7,,10-31
603369,今世缘,0.82,32.63,,18.26,,102895.13,32.63,,10-31
600703,三安光电,0.64,10.34,,12.31,,259361.07,9.09,,10-31
601375,中原证券,0.03,-66.67,,1.34,,13583.97,-61.82,,10-31
601595,上海电影,0.27,-34.15,,4.79,,10092.16,-34.6,,10-31
000004,国农科技,-0.03,-52.24,,-2.02,,-259.18,-52.31,,10-31
601688,华泰证券,0.61,-7.58,,4.88,,447980.34,-4.84,,10-31
000029,深深房A,0.37,149.97,,12.41,,37400.04,150.03,,10-31
600758,红阳能源,0.0,-99.22,,0.07,,370.29,-99.22,,10-31
000836,富通鑫茂,0.07,25.24,,5.15,,7970.31,25.19,,10-31
601808,中海油服,-0.06,100.0,,-0.8,,-27675.93,89.09,,10-31
600015,华夏银行,1.07,2.88,12.55,8.83,-8.4,1451300.0,2.01,,10-31
603596,伯特利,0.58,16.0,,14.77,,22545.23,22.89,,10-31
002529,海源复材,0.02,-80.68,,0.39,,617.97,-80.71,,10-31
600033,福建高速,0.22,2.89,,6.83,,60671.88,2.87,,10-31
000893,东凌国际,0.0,-108.96,,0.17,,324.27,-108.93,,10-31
600439,瑞贝卡,0.16,17.59,,6.87,,18463.0,17.57,,10-31
000333,美的集团,2.72,17.75,,22.65,,1790023.9,19.35,,10-31
000913,钱江摩托,0.16,45.45,,3.01,,7352.99,43.96,,10-31
603678,火炬电子,0.56,53.68,,9.58,,25228.09,52.95,,10-31
000932,华菱钢铁,1.82,112.95,,41.72,,547581.53,112.94,,10-31
600883,博闻科技,0.05,-75.27,,1.61,,1075.46,-75.29,,10-31
600149,ST坊展,-0.03,107.69,,-5.68,,-1129.07,107.94,,10-31
000564,供销大集,0.13,-25.76,,2.5,,76747.7,-25.74,,10-31
600900,长江电力,0.81,0.94,,12.91,,1792242.4,0.94,,10-31
600961,株冶集团,-2.98,-3825.0,,-925.98,,-157135.63,-3749.5,,10-31
000608,阳光股份,-0.01,-102.5,,-0.2,,-590.3,-101.95,,10-31
600599,熊猫金控,-0.16,-528.92,,-3.72,,-2633.86,-526.43,,10-31
600221,海航控股,0.04,-73.78,,1.26,,72897.7,-73.57,,10-31
603920,世运电路,0.41,-10.87,,6.89,,16439.59,3.65,,10-31
600653,申华控股,-0.06,-63.0,,-6.11,,-10716.83,-63.03,,10-31
600354,敦煌种业,-0.23,-199.79,,-14.51,,-12393.46,-199.81,,10-31
600360,华微电子,0.1,38.67,,3.62,,7814.5,40.49,,10-31
002501,*ST利源,-0.33,-186.84,,-5.07,,-39576.86,-187.48,,10-31
000016,深康佳A,0.18,233.64,,5.24,,42983.47,233.6,,10-31
600746,江苏索普,-0.0,-101.84,,-0.26,,-126.63,-101.86,,10-31
601857,中国石油,0.26,192.22,,4.0,,4812100.0,177.16,,10-31
600020,中原高速,0.29,-21.46,,6.36,,97901.26,-9.93,,10-31
002868,绿康生化,0.5,-27.54,,8.34,,5968.08,-16.74,,10-31
000880,潍柴重机,0.22,110.93,,4.47,,6080.25,111.14,,10-31
600039,四川路桥,0.15,8.45,,4.14,,55167.04,26.86,,10-31
601968,宝钢包装,0.03,-250.0,,1.42,,2866.44,-243.66,,10-31
600452,涪陵电力,0.94,-16.07,,17.1,,21050.59,17.21,,10-31
000403,双林生物,0.29,34.05,,13.5,,8038.81,37.0,,10-31
600081,东风科技,0.38,-4.0,,9.19,,12053.2,-3.99,,10-31
000425,徐工机械,0.2,75.68,,6.38,,150790.14,93.85,,10-31
000938,紫光股份,0.8,-26.3,,4.53,,116222.16,3.21,,10-31
002938,鹏鼎控股,0.75,70.45,,11.68,,156211.88,85.06,,10-31
000965,天保基建,0.34,112.5,,7.15,,37947.73,129.56,,10-31
603733,仙鹤股份,0.43,-14.0,,8.61,,25022.21,-9.65,,10-31
002308,威创股份,0.16,-23.81,,4.17,,14709.63,-16.34,,10-31
600917,重庆燃气,0.18,-10.0,,7.37,,28304.44,-8.26,,10-31
000595,宝塔实业,-0.01,-132.26,,1.16,,-749.58,-131.51,,10-31
600967,内蒙一机,0.21,8.95,,4.38,,34930.51,9.06,,10-31
600190,锦州港,0.06,34.38,,1.9,,11484.73,34.39,,10-31
002356,*ST赫美,-0.47,-228.3,,-14.9,,-24958.79,-318.1,,10-31
600587,新华医疗,0.38,1166.67,,4.56,,15369.35,1134.33,,10-31
603228,景旺电子,1.54,21.26,,18.08,,62868.93,21.71,,10-31
000707,ST双环,0.25,269.06,,26.42,,11461.49,269.21,,10-31
601688,华泰证券,0.61,-7.58,,4.88,,447980.34,-4.84,,10-31
000029,深深房A,0.37,149.97,,12.41,,37400.04,150.03,,10-31
600758,红阳能源,0.0,-99.22,,0.07,,370.29,-99.22,,10-31
000836,富通鑫茂,0.07,25.24,,5.15,,7970.31,25.19,,10-31
601808,中海油服,-0.06,100.0,,-0.8,,-27675.93,89.09,,10-31
600015,华夏银行,1.07,2.88,12.55,8.83,-8.4,1451300.0,2.01,,10-31
603596,伯特利,0.58,16.0,,14.77,,22545.23,22.89,,10-31
600020,中原高速,0.29,-21.46,,6.36,,97901.26,-9.93,,10-31
002868,绿康生化,0.5,-27.54,,8.34,,5968.08,-16.74,,10-31
000880,潍柴重机,0.22,110.93,,4.47,,6080.25,111.14,,10-31
600039,四川路桥,0.15,8.45,,4.14,,55167.04,26.86,,10-31
601968,宝钢包装,0.03,-250.0,,1.42,,2866.44,-243.66,,10-31
600452,涪陵电力,0.94,-16.07,,17.1,,21050.59,17.21,,10-31
000403,双林生物,0.29,34.05,,13.5,,8038.81,37.0,,10-31
600081,东风科技,0.38,-4.0,,9.19,,12053.2,-3.99,,10-31
000425,徐工机械,0.2,75.68,,6.38,,150790.14,93.85,,10-31
000938,紫光股份,0.8,-26.3,,4.53,,116222.16,3.21,,10-31
002938,鹏鼎控股,0.75,70.45,,11.68,,156211.88,85.06,,10-31
000965,天保基建,0.34,112.5,,7.15,,37947.73,129.56,,10-31
603733,仙鹤股份,0.43,-14.0,,8.61,,25022.21,-9.65,,10-31
002308,威创股份,0.16,-23.81,,4.17,,14709.63,-16.34,,10-31
600917,重庆燃气,0.18,-10.0,,7.37,,28304.44,-8.26,,10-31
000595,宝塔实业,-0.01,-132.26,,1.16,,-749.58,-131.51,,10-31
600967,内蒙一机,0.21,8.95,,4.38,,34930.51,9.06,,10-31
600190,锦州港,0.06,34.38,,1.9,,11484.73,34.39,,10-31
002356,*ST赫美,-0.47,-228.3,,-14.9,,-24958.79,-318.1,,10-31
600587,新华医疗,0.38,1166.67,,4.56,,15369.35,1134.33,,10-31
603228,景旺电子,1.54,21.26,,18.08,,62868.93,21.71,,10-31
000707,ST双环,0.25,269.06,,26.42,,11461.49,269.21,,10-31
601169,北京银行,0.76,-7.32,8.02,9.84,,1662700.0,7.16,,10-31
600302,标准股份,-0.1,3925.0,,-2.8,,-3343.76,3933.07,,10-31
002147,ST新光,0.07,152.04,,1.53,,12393.31,151.76,,10-31
600320,振华重工,0.04,-7.5,,1.29,,19492.99,14.01,,10-31
