code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
600061,国投资本,0.26,-50.0,,3.01,,109788.22,-43.03,,10-31
600439,瑞贝卡,0.16,17.59,,6.87,,18463.0,17.57,,10-31
002668,奥马电器,0.25,-64.29,,7.42,,27197.69,-9.41,,10-31
000608,阳光股份,-0.01,-102.5,,-0.2,,-590.3,-101.95,,10-31
600811,东方集团,0.21,29.48,,3.8,,77354.92,57.86,,10-31
600078,澄星股份,0.01,-84.13,,0.21,,397.06,-90.51,,10-31
600113,浙江东日,0.27,12.5,,12.35,,8510.97,12.82,,10-31
603085,天成自控,0.14,-36.36,,4.11,,4067.46,-17.14,,10-31
600130,波导股份,0.05,-155.56,,4.07,,3501.02,-148.23,,10-31
603861,白云电器,0.25,23.04,,5.73,,11110.72,29.52,,10-31
600882,广泽股份,-0.01,-0.0,,-0.4,,-475.47,49.14,,10-31
600151,航天机电,-0.17,-0.76,,-4.31,,-24207.63,-0.79,,10-31
000737,*ST南风,-0.3,-35.45,,,,-16325.36,-35.45,,10-31
600961,株冶集团,-2.98,-3825.0,,-925.98,,-157135.63,-3749.5,,10-31
002459,天业通联,0.03,152.55,,1.06,,1344.15,151.74,,10-31
600599,熊猫金控,-0.16,-528.92,,-3.72,,-2633.86,-526.43,,10-31
000011,深物业A,0.24,-74.98,,4.92,,14418.87,-74.97,,10-31
600240,华业资本,-0.1,-115.7,,-2.02,,-13551.97,-114.94,,10-31
000835,长城动漫,-0.06,-156.55,,-11.43,,-1962.1,-156.59,,10-31
603336,宏辉果蔬,0.32,-17.95,,6.93,,5501.51,6.29,,10-31
600653,申华控股,-0.06,-63.0,,-6.11,,-10716.83,-63.03,,10-31
000892,欢瑞世纪,0.18,-942.11,,5.39,,17268.1,-940.94,,10-31
000338,潍柴动力,0.75,29.31,,16.47,,600129.14,30.37,,10-31
600690,青岛海尔,1.01,7.83,,17.42,,612678.71,7.82,,10-31
000912,*ST天化,0.24,-220.0,,-30.96,,37832.98,-417.16,,10-31
600707,彩虹股份,-0.07,5.71,,-1.32,,-26688.73,420.04,,10-31
601558,ST锐电,0.0,-99.5,,0.15,,196.58,-99.46,,10-31
600355,精伦电子,0.01,-150.0,,1.18,,414.94,-137.11,,10-31
000976,华铁股份,0.13,-3.33,,5.07,,21333.13,-3.35,,10-31
601766,中国中车,0.26,8.33,,6.11,,753175.6,10.61,,10-31
600000,浦发银行,1.44,-0.69,14.49,10.48,-12.34,4320700.0,3.14,,10-31
601881,中国银河,0.18,-47.06,,2.87,,186973.72,-44.74,,10-31
600119,长江投资,-0.95,-1283.62,,-46.72,,-29108.17,-1301.13,,10-31
600515,海航基础,0.31,-18.47,,3.81,,122313.87,-18.47,,10-31
000707,*ST双环,0.25,269.06,,26.42,,11461.49,269.21,,10-31
600158,中体产业,0.05,12.63,,2.69,,4434.3,12.58,,10-31
600917,重庆燃气,0.18,-10.0,,7.37,,28304.44,-8.26,,10-31
603167,渤海轮渡,0.67,-9.46,,9.81,,32363.43,-9.67,,10-31
600571,信雅达,0.02,-66.67,,0.62,,928.54,-66.74,,10-31
603198,迎驾贡酒,0.62,16.98,,11.91,,49809.34,16.44,,10-31
600193,*ST创兴,0.05,-116.07,,10.08,,1928.18,-116.19,,10-31
600605,汇通能源,0.12,28.13,,2.67,,1815.83,27.89,,10-31
000800,一汽轿车,0.08,-53.61,,1.68,,13512.03,-53.6,,10-31
601007,金陵饭店,0.2,-17.7,,4.07,,5995.4,-17.66,,10-31
000807,云铝股份,0.04,-75.31,,1.11,,11051.58,-73.9,,10-31
601012,隆基股份,0.61,-45.54,,11.36,,169117.05,-24.53,,10-31
002181,粤传媒,0.02,-148.95,,0.69,,2710.76,-149.05,,10-31
600629,华建集团,0.48,36.36,,8.08,,20798.26,44.5,,10-31
000828,东莞控股,0.68,-0.58,,11.99,,71070.66,-0.58,,10-31
603329,上海雅仕,0.36,-30.77,,6.41,,4695.92,-8.26,,10-31
600255,梦舟股份,0.02,0.0,,1.2,,4188.5,9.08,,10-31
000043,中航善达,1.25,-1257.53,,18.15,,83067.32,-1257.88,,10-31
601211,国泰君安,0.58,-27.5,14.18,4.47,,551223.63,-21.65,,10-31
000158,常山北明,0.02,-39.39,,0.66,,3972.04,-39.28,,10-31
600685,中船防务,-0.41,208.47,,-5.22,,-57679.1,208.35,,10-31
002886,沃特股份,0.2,-42.86,,3.68,,2331.03,-14.27,,10-31
000413,东旭光电,0.23,9.52,,4.19,,131515.76,28.17,,10-31
000520,长航凤凰,0.06,74.85,,17.28,,5986.04,74.83,,10-31
600735,新华锦,0.16,14.62,,6.85,,5833.74,14.6,,10-31
002615,哈尔斯,0.2,-23.08,,10.03,,8194.35,-22.8,,10-31
000539,粤电力A,0.18,20.13,,3.92,,93882.16,20.04,,10-31
600751,海航科技,0.02,-64.11,,0.33,,4361.7,-64.01,,10-31
000989,九芝堂,0.38,-35.08,,7.33,,33447.49,-35.08,,10-31
600010,包钢股份,0.05,63.43,,4.44,,230393.45,63.8,,10-31
002310,东方园林,0.36,12.5,,8.31,,97508.18,12.53,,10-31
600386,北巴传媒,0.08,-20.0,,3.51,,6432.59,-20.58,,10-31
600029,南方航空,0.4,-43.66,,6.31,,417500.0,-40.78,,10-31
002326,永太科技,0.49,41.44,,14.52,,39806.8,42.12,,10-31
600405,动力源,-0.09,68.63,,-3.15,,-4302.33,71.54,,10-31
600787,中储股份,0.03,-93.91,,0.7,,7364.4,-93.91,,10-31
000601,韶能股份,0.25,-38.17,,5.96,,26870.86,-38.18,,10-31
000622,恒立实业,0.0,-109.32,,0.58,,108.97,-109.19,,10-31
600823,世茂股份,0.39,5.41,,6.57,,147605.24,5.76,,10-31
600108,亚盛集团,0.03,1.26,,1.32,,6265.69,1.36,,10-31
603078,江化微,0.35,-56.56,,3.93,,2950.18,-31.57,,10-31
600876,洛阳玻璃,0.0,300.0,,0.2,,244.54,329.63,,10-31
600145,*ST新亿,0.03,833.33,,6.29,,4200.29,1006.81,,10-31
000712,锦龙股份,-0.09,-140.91,,-2.15,,-7849.04,-140.13,,10-31
600893,航发动力,0.29,52.63,,2.5,,65049.8,78.25,,10-31
600182,S佳通,0.22,82.5,,8.43,,7444.62,83.53,,10-31
603938,三孚股份,0.58,-22.67,,8.65,,8714.09,-8.13,,10-31
600199,金种子酒,0.0,-67.78,,0.07,,162.47,-67.38,,10-31
600594,益佰制药,0.25,-37.84,,4.54,,19631.34,-37.92,,10-31
002800,天顺股份,0.01,-98.6,,0.11,,50.52,-98.6,,10-31
002486,嘉麟杰,0.01,-128.41,,1.08,,1036.71,-128.33,,10-31
000011,深物业A,0.24,-74.98,,4.92,,14418.87,-74.97,,10-31
600240,华业资本,-0.1,-115.7,,-2.02,,-13551.97,-114.94,,10-31
000835,长城动漫,-0.06,-156.55,,-11.43,,-1962.1,-156.59,,10-31
603336,宏辉果蔬,0.32,-17.95,,6.93,,5501.51,6.29,,10-31
600653,申华控股,-0.06,-63.0,,-6.11,,-10716.83,-63.03,,10-31
000892,欢瑞世纪,0.18,-942.11,,5.39,,17268.1,-940.94,,10-31
000338,潍柴动力,0.75,29.31,,16.47,,600129.14,30.37,,10-31
600543,莫高股份,0.06,-25.0,,1.8,,2046.1,-16.93,,10-31
600562,国睿科技,0.05,-81.48,,1.69,,3017.08,-76.65,,10-31
000762,西藏矿业,-0.15,-1807.06,,-3.59,,-7559.24,-1804.63,,10-31
002803,吉宏股份,1.15,248.48,,20.9,,13135.07,242.17,,10-31
000016,深康佳A,0.18,233.64,,5.24,,42983.47,233.6,,10-31
600619,海立股份,0.23,0.0,,4.75,,20071.18,1.48,,10-31
603318,派思股份,0.03,-78.57,,1.04,,1071.59,-79.31,,10-31
002510,天汽模,0.11,10.0,,4.94,,10246.41,20.23,,10-31
600639,浦东金桥,0.51,3.94,,6.44,,56803.12,3.94,,10-31
000876,新希望,0.34,-26.09,,6.71,,145073.97,-25.2,,10-31
000897,津滨发展,-0.02,-23.75,,-3.17,,-3684.19,-23.91,,10-31
000402,金融街,0.35,-27.08,,3.53,,104090.83,-27.91,,10-31
000917,电广传媒,-0.1,-225.0,,-1.37,,-13530.67,-223.1,,10-31
600319,亚星化学,0.03,20.0,,27.72,,1049.62,32.98,,10-31
000422,*ST宜化,0.3,-120.83,,36.11,,33463.13,-127.19,,10-31
600359,新农开发,-0.12,-340.0,,-7.06,,-4394.41,-324.44,,10-31
002607,亚夏汽车,0.05,-28.57,,2.1,,4036.53,-27.22,10派3.9,10-31
600743,华远地产,0.12,-38.61,,3.95,,29177.45,-38.38,,10-31
600020,中原高速,0.29,-21.46,,6.36,,97901.26,-9.93,,10-31
000567,海德股份,0.22,-40.27,,2.71,,7634.57,35.51,,10-31
601933,永辉超市,0.11,-26.67,,5.41,,101784.75,-26.9,,10-31
600039,四川路桥,0.15,8.45,,4.14,,55167.04,26.86,,10-31
000592,平潭发展,0.04,639.29,,2.49,,7994.84,641.46,,10-31
600448,华纺股份,0.05,150.0,,3.29,,2832.24,102.09,,10-31
600081,东风科技,0.38,-4.0,,9.19,,12053.2,-3.99,,10-31
600831,广电网络,0.2,-3.92,,3.91,,11860.97,-3.86,,10-31
002382,蓝帆医疗,0.39,21.88,,9.03,,26060.62,63.66,,10-31
603800,道森股份,0.3,204.12,,6.73,,6141.57,204.2,,10-31
600493,凤竹纺织,0.17,184.01,,6.6,,4736.3,184.18,,10-31
603059,倍加洁,1.02,-5.56,,10.73,,7712.68,19.13,,10-31
600885,宏发股份,0.79,-28.18,,13.44,,58841.75,0.87,,10-31
603920,世运电路,0.41,-10.87,,6.89,,16439.59,3.65,,10-31
600568,中珠医疗,0.01,-94.11,,0.43,,2585.56,-89.71,,10-31
600190,锦州港,0.06,34.38,,1.9,,11484.73,34.39,,10-31
000777,中核科技,0.14,1022.4,,4.14,,5378.23,1020.97,,10-31
600984,建设机械,0.14,0.5,,3.56,,11648.81,30.63,,10-31
603228,景旺电子,1.54,21.26,,18.08,,62868.93,21.71,,10-31
601009,南京银行,1.01,14.77,7.64,13.65,2.11,857418.9,15.35,,10-31
600232,金鹰股份,0.07,32.08,,2.2,,2553.72,32.46,,10-31
000021,深科技,0.3,-6.02,,7.25,,44083.56,-6.01,,10-31
000823,超声电子,0.34,37.28,,5.67,,18192.27,37.26,,10-31
002194,*ST凡谷,-0.09,-85.52,,-3.63,,-5288.29,-85.53,,10-31
603323,吴江银行,0.5,13.64,,8.25,,71905.4,16.25,,10-31
600250,南纺股份,0.07,-122.58,,3.91,,1763.04,-122.33,,10-31
600644,乐山电力,0.25,31.98,,10.15,,13641.61,31.91,,10-31
002210,飞马国际,0.08,-27.27,,3.03,,12723.77,-32.2,,10-31
600663,陆家嘴,0.64,46.86,,14.61,,214922.34,46.86,,10-31
000155,川能动力,-0.01,-107.14,,-0.51,,-1549.21,-109.01,,10-31
601288,农业银行,0.51,4.08,4.43,11.96,,17161100.0,7.25,,10-31
002564,天沃科技,0.2,-27.86,,4.97,,16156.47,-21.5,,10-31
000409,*ST地矿,0.1,-140.39,,6.05,,5145.79,-140.4,,10-31
000429,粤高速A,0.58,-4.92,,13.5,,122030.52,-4.49,,10-31
600345,长江通信,1.09,9.0,,12.55,,21555.95,9.34,,10-31
000517,荣安地产,0.13,-15.02,,9.26,,40733.46,-15.01,,10-31
600732,ST新梅,-0.02,-111.57,,-1.72,,-766.95,-111.56,,10-31
600748,上实发展,0.16,-15.79,,2.86,,28645.94,-19.02,,10-31
601808,中海油服,-0.06,100.0,,-0.8,,-27675.93,89.09,,10-31
600007,中国国贸,0.59,25.53,,8.96,,58982.46,23.63,,10-31
600766,园城黄金,0.0,-70.0,,1.15,,64.07,-76.12,,10-31
601888,中国国旅,1.39,41.78,,18.04,,270522.55,41.79,,10-31
000301,东方盛虹,0.22,33.82,,8.63,,65027.74,224.72,,10-31
000929,兰州黄河,-0.18,-258.28,,-4.73,,-3390.24,-258.35,,10-31
600331,宏达股份,0.01,-92.37,,0.33,,1653.61,-92.33,,10-31
000503,国新健康,-0.13,-26.66,,-8.58,,-11327.29,-26.66,,10-31
000524,岭南控股,0.24,14.29,,6.32,,16198.95,14.74,,10-31
000973,佛塑科技,0.04,-33.85,,1.88,,4162.07,-33.71,,10-31
000543,皖能电力,0.17,198.75,,3.05,,30058.56,198.94,,10-31
600015,华夏银行,1.07,2.88,12.55,8.83,-8.4,1451300.0,2.01,,10-31
601908,京运通,0.24,33.33,,7.09,,47972.09,31.53,,10-31
600033,福建高速,0.22,2.89,,6.83,,60671.88,2.87,,10-31
603678,火炬电子,0.56,53.68,,9.58,,25228.09,52.95,,10-31
002024,苏宁易购,0.66,844.0,,7.7,,612676.4,812.11,,10-31
000606,顺利办,0.41,-701.61,,10.84,,31467.72,-701.46,,10-31
600081,东风科技,0.38,-4.0,,9.19,,12053.2,-3.99,,10-31
600831,广电网络,0.2,-3.92,,3.91,,11860.97,-3.86,,10-31
002382,蓝帆医疗,0.39,21.88,,9.03,,26060.62,63.66,,10-31
603800,道森股份,0.3,204.12,,6.73,,6141.57,204.2,,10-31
600493,凤竹纺织,0.17,184.01,,6.6,,4736.3,184.18,,10-31
603059,倍加洁,1.02,-5.56,,10.73,,7712.68,19.13,,10-31
600885,宏发股份,0.79,-28.18,,13.44,,58841.75,0.87,,10-31
603920,世运电路,0.41,-10.87,,6.89,,16439.59,3.65,,10-31
600568,中珠医疗,0.01,-94.11,,0.43,,2585.56,-89.71,,10-31
600190,锦州港,0.06,34.38,,1.9,,11484.73,34.39,,10-31
000777,中核科技,0.14,1022.4,,4.14,,5378.23,1020.97,,10-31
600984,建设机械,0.14,0.5,,3.56,,11648.81,30.63,,10-31
603228,景旺电子,1.54,21.26,,18.08,,62868.93,21.71,,10-31
000016,深康佳A,0.18,233.64,,5.24,,42983.47,233.6,,10-31
600619,海立股份,0.23,0.0,,4.75,,20071.18,1.48,,10-31
603318,派思股份,0.03,-78.57,,1.04,,1071.59,-79.31,,10-31
002510,天汽模,0.11,10.0,,4.94,,10246.41,20.23,,10-31
600639,浦东金桥,0.51,3.94,,6.44,,56803.12,3.94,,10-31
000876,新希望,0.34,-26.09,,6.71,,145073.97,-25.2,,10-31
000897,津滨发展,-0.02,-23.75,,-3.17,,-3684.19,-23.91,,10-31
000402,金融街,0.35,-27.08,,3.53,,104090.83,-27.91,,10-31
000917,电广传媒,-0.1,-225.0,,-1.37,,-13530.67,-223.1,,10-31
600319,亚星化学,0.03,20.0,,27.72,,1049.62,32.98,,10-31
000422,*ST宜化,0.3,-120.83,,36.11,,33463.13,-127.19,,10-31
600359,新农开发,-0.12,-340.0,,-7.06,,-4394.41,-324.44,,10-31
002607,亚夏汽车,0.05,-28.57,,2.1,,4036.53,-27.22,10派3.9,10-31
600743,华远地产,0.12,-38.61,,3.95,,29177.45,-38.38,,10-31
600020,中原高速,0.29,-21.46,,6.36,,97901.26,-9.93,,10-31
000567,海德股份,0.22,-40.27,,2.71,,7634.57,35.51,,10-31
601933,永辉超市,0.11,-26.67,,5.41,,101784.75,-26.9,,10-31
600039,四川路桥,0.15,8.45,,4.14,,55167.04,26.86,,10-31
000592,平潭发展,0.04,639.29,,2.49,,7994.84,641.46,,10-31
600448,华纺股份,0.05,150.0,,3.29,,2832.24,102.09,,10-31
600458,时代新材,0.11,83.33,,1.67,,8569.77,69.77,,10-31
603020,爱普股份,0.3,-27.31,,4.99,,9640.15,-27.32,,10-31
600086,东方金钰,-0.05,-128.33,,-2.24,,-7098.72,-128.32,,10-31
000637,茂化实华,0.05,-67.12,,2.73,,2493.83,-67.07,,10-31
002403,爱仕达,0.33,3.13,,5.16,,11423.33,0.94,,10-31
603100,川仪股份,0.4,42.86,,7.77,,15879.08,43.36,,10-31
600890,中房股份,-0.06,29.41,,-11.95,,-3313.52,29.34,,10-31
601009,南京银行,1.01,14.77,7.64,13.65,2.11,857418.9,15.35,,10-31
600232,金鹰股份,0.07,32.08,,2.2,,2553.72,32.46,,10-31
000021,深科技,0.3,-6.02,,7.25,,44083.56,-6.01,,10-31
000823,超声电子,0.34,37.28,,5.67,,18192.27,37.26,,10-31
002194,*ST凡谷,-0.09,-85.52,,-3.63,,-5288.29,-85.53,,10-31
603323,吴江银行,0.5,13.64,,8.25,,71905.4,16.25,,10-31
600250,南纺股份,0.07,-122.58,,3.91,,1763.04,-122.33,,10-31
600731,湖南海利,0.03,-38.67,,1.16,,1132.11,-34.1,,10-31
600363,联创光电,0.4,1.46,,7.55,,17520.12,1.45,,10-31
600747,ST大控,-0.0,-106.25,,-0.12,,-229.53,-104.82,,10-31
000553,沙隆达A,1.04,52.15,,12.31,,254244.2,58.95,,10-31
603001,奥康国际,0.43,-10.26,,4.13,,17218.35,-10.25,,10-31
000616,海航投资,0.23,7296.77,,7.93,,32788.61,7225.08,,10-31
600856,中天能源,0.13,-61.59,,3.65,,18311.24,-55.74,,10-31
600539,*ST狮头,0.04,123.53,,2.08,,881.59,125.61,,10-31
600578,京能电力,0.09,200.0,,2.64,,59705.52,166.79,,10-31
603986,兆易创新,1.31,-22.81,,19.99,,36733.96,8.21,,10-31
600595,中孚实业,-0.22,-375.0,,-7.59,,-41739.41,-403.73,,10-31
600996,贵广网络,0.24,-27.27,,5.87,,25238.78,-26.89,,10-31
600219,南山铝业,0.15,7.14,,4.2,,139621.84,5.67,,10-31
000007,全新好,-0.03,-183.89,,-2.26,,-866.06,-183.86,,10-31
600612,老凤祥,1.89,10.14,,16.67,,98780.13,10.14,,10-31
600236,桂冠电力,0.33,10.0,,13.9,,201246.08,9.16,,10-31
002503,搜于特,0.18,5.88,,10.02,,56327.21,4.12,,10-31
000829,天音控股,0.01,-75.23,,0.29,,855.08,-72.72,,10-31
603363,傲农生物,0.07,-72.0,,3.89,,3169.13,-64.97,,10-31
600275,ST昌鱼,-0.01,-74.69,,-5.01,,-719.47,-74.61,,10-31
600686,金龙汽车,0.1,-71.43,,1.76,,8594.71,-62.58,,10-31
000908,景峰医药,0.13,13.42,,4.79,,11670.63,13.34,,10-31
000415,渤海租赁,0.39,30.05,,7.26,,243557.5,30.05,,10-31
600703,三安光电,0.64,10.34,,12.31,,259361.07,9.09,,10-31
002905,金逸影视,0.51,-54.93,,7.17,,13831.03,-3.85,,10-31
000927,一汽夏利,-0.63,-10.73,,,,-100294.27,-10.73,,10-31
600329,中新药业,0.52,10.64,,8.67,,40090.63,11.52,,10-31
000971,高升控股,0.02,-90.79,,0.61,,2245.62,-81.94,,10-31
600369,西南证券,0.05,-50.0,,1.55,,29698.38,-49.71,,10-31
601838,成都银行,0.95,10.47,8.28,11.91,0.74,339579.5,20.85,,10-31
600030,中信证券,0.6,-7.69,,4.81,,731458.91,-7.73,,10-31
600789,鲁抗医药,0.22,197.33,,5.52,,14402.32,230.56,,10-31
600057,厦门象屿,0.34,-8.11,,7.86,,81882.97,65.47,,10-31
600074,*ST保千,-0.15,-188.24,,,,-36663.89,-190.85,,10-31
600462,九有股份,-0.02,-328.43,,-4.23,,-1242.61,-328.25,,10-31
600485,信威集团,-0.28,-287.8,,-8.59,,-82347.51,-291.32,,10-31
000651,格力电器,3.51,36.58,,27.76,,2111843.58,36.59,,10-31
600843,上工申贝,0.25,-28.75,,6.1,,13501.63,-28.75,,10-31
600521,华海药业,0.2,-57.45,,5.18,,25537.99,-47.38,,10-31
600877,ST嘉陵,-0.23,-607.79,,,,-16125.25,-607.95,,10-31
600883,博闻科技,0.05,-75.27,,1.61,,1075.46,-75.29,,10-31
002107,沃华医药,0.13,-23.53,,8.07,,4611.19,-24.7,,10-31
002755,东方新星,0.06,-14.29,,1.92,,984.12,32.41,,10-31
600900,长江电力,0.81,0.94,,12.91,,1792242.4,0.94,,10-31
600170,上海建工,0.19,-9.52,,7.82,,181109.63,-4.62,,10-31
603918,金桥信息,0.15,334.47,,5.08,,2689.63,333.16,,10-31
600583,海油工程,-0.03,-142.86,,-0.61,,-13963.45,-146.22,,10-31
603226,菲林格尔,0.84,-1.18,,10.14,,7795.71,27.0,,10-31
600207,安彩高科,-0.03,304.0,,-1.38,,-2617.83,305.29,,10-31
601001,大同煤业,0.39,0.0,,11.12,,65776.26,0.35,,10-31
601021,春秋航空,1.58,6.76,,11.98,,141228.6,18.89,,10-31
600241,时代万恒,-0.11,-237.5,,-2.24,,-3184.6,-282.89,,10-31
000031,中粮地产,0.5,72.41,,12.96,,90810.45,72.67,,10-31
000836,富通鑫茂,0.07,25.24,,5.15,,7970.31,25.19,,10-31
601111,中国国航,0.51,-17.74,,7.68,,693740.8,-16.2,,10-31
600654,ST中安,-0.08,-11.11,,-5.1,,-10789.67,-4.58,,10-31
603369,今世缘,0.82,32.63,,18.26,,102895.13,32.63,,10-31
000893,*ST东凌,0.0,-108.96,,0.17,,324.27,-108.93,,10-31
