code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
600485,*ST信威,-0.28,-287.8,,-8.59,,-82347.51,-291.32,,10-31
000626,远大控股,0.04,-89.94,,0.96,,2449.7,-89.93,,10-31
600107,美尔雅,-0.01,-37.14,,-0.7,,-385.87,-38.79,,10-31
600521,华海药业,0.2,-57.45,,5.18,,25537.99,-47.38,,10-31
600879,航天电子,0.13,7.69,,2.96,,34252.61,8.72,,10-31
600539,ST狮头,0.04,123.53,,2.08,,881.59,125.61,,10-31
600168,武汉控股,0.32,-13.51,,4.68,,22759.33,-13.41,,10-31
600186,*ST莲花,-0.09,-8.95,-0.06,,-0.02,-9944.59,-8.91,,10-31
600583,海油工程,-0.03,-142.86,,-0.61,,-13963.45,-146.22,,10-31
600259,广晟有色,-0.45,-1600.0,,-7.18,,-13521.26,-1752.23,,10-31
600654,*ST中安,-0.08,-11.11,,-5.1,,-10789.67,-4.58,,10-31
000839,中信国安,0.0,-97.78,,0.08,,544.5,-97.8,,10-31
002529,海源复材,0.02,-80.68,,0.39,,617.97,-80.71,,10-31
601558,ST锐电,0.0,-99.5,,0.15,,196.58,-99.46,,10-31
000422,ST宜化,0.3,-120.83,,36.11,,33463.13,-127.19,,10-31
000936,华西股份,0.33,120.0,,6.49,,29319.32,125.92,,10-31
600355,精伦电子,0.01,-150.0,,1.18,,414.94,-137.11,,10-31
600759,洲际油气,0.05,-392.18,,2.28,,11834.14,-392.3,,10-31
000981,ST银亿,0.21,16.67,,4.83,,85322.77,55.61,,10-31
600016,民生银行,0.97,-11.82,9.17,11.21,-7.73,4268500.0,6.07,,10-31
001896,豫能控股,-0.27,-418.51,,-4.92,,-30486.5,-425.35,,10-31
601901,方正证券,0.06,-62.5,4.61,1.21,-0.89,45456.45,-65.84,,10-31
600416,湘电股份,-0.45,-850.0,,-6.86,,-42985.15,-892.31,,10-31
000567,海德股份,0.22,-40.27,,2.71,,7634.57,35.51,,10-31
600060,海信电器,0.28,-39.3,,2.62,,36419.65,-39.26,,10-31
000592,平潭发展,0.04,639.29,,2.49,,7994.84,641.46,,10-31
600469,风神股份,0.0,-100.83,,0.1,,187.0,-100.93,,10-31
600095,哈高科,-0.01,-142.94,,-0.36,,-264.15,-142.9,,10-31
603766,隆鑫通用,0.3,-9.12,,9.22,,60980.35,-11.71,,10-31
600527,江南高纤,0.04,-14.81,,2.19,,5312.83,53.25,,10-31
600150,中国船舶,0.23,-206.13,,2.16,,30969.83,-205.82,,10-31
000710,贝瑞基因,0.67,39.19,,14.26,,23898.62,49.5,,10-31
600571,信雅达,0.02,-66.67,,0.62,,928.54,-66.74,,10-31
000728,国元证券,0.1,-66.67,,1.31,,32812.56,-63.15,,10-31
600191,华资实业,-0.13,-277.87,,-3.11,,-6081.7,-277.96,,10-31
600210,紫江企业,0.26,-41.5,,8.92,,39100.79,-41.57,,10-31
600605,汇通能源,0.12,28.13,,2.67,,1815.83,27.89,,10-31
601006,大秦铁路,0.82,7.89,,11.79,,1213412.68,7.98,,10-31
000803,金宇车城,-0.07,-75.86,,-37.96,,-846.78,-76.98,,10-31
601066,中信建投,0.3,-28.57,,5.36,,218547.43,-27.95,,10-31
002501,*ST利源,-0.33,-186.84,,-5.07,,-39576.86,-187.48,,10-31
600642,申能股份,0.28,-14.86,,4.82,,125102.23,-14.84,,10-31
000825,太钢不锈,0.71,88.13,,14.34,,406079.48,88.2,,10-31
000038,深大通,0.42,-20.85,,4.07,,22006.39,-17.42,,10-31
002886,沃特股份,0.2,-42.86,,3.68,,2331.03,-14.27,,10-31
601375,中原证券,0.03,-66.67,,1.34,,13583.97,-61.82,,10-31
000409,*ST地矿,0.1,-140.39,,6.05,,5145.79,-140.4,,10-31
601595,上海电影,0.27,-34.15,,4.79,,10092.16,-34.6,,10-31
000430,张家界,0.14,-33.19,,3.47,,5476.96,-22.46,,10-31
600732,ST新梅,-0.02,-111.57,,-1.72,,-766.95,-111.56,,10-31
000518,四环生物,-0.01,-127.83,,-1.51,,-939.21,-127.94,,10-31
600748,上实发展,0.16,-15.79,,2.86,,28645.94,-19.02,,10-31
600000,浦发银行,1.44,-0.69,14.49,10.48,-12.34,4320700.0,3.14,,10-31
002615,哈尔斯,0.2,-23.08,,10.03,,8194.35,-22.8,,10-31
000537,广宇发展,1.24,376.92,,18.89,,230689.41,1656.69,,10-31
600766,园城黄金,0.0,-70.0,,1.15,,64.07,-76.12,,10-31
000989,九芝堂,0.38,-35.08,,7.33,,33447.49,-35.08,,10-31
002310,东方园林,0.36,12.5,,8.31,,97508.18,12.53,,10-31
600783,鲁信创投,0.29,-12.12,,5.99,,21689.48,-11.84,,10-31
002004,华邦健康,0.24,4.35,,4.98,,47821.84,4.03,,10-31
601933,永辉超市,0.11,-26.67,,5.41,,101784.75,-26.9,,10-31
002326,永太科技,0.49,41.44,,14.52,,39806.8,42.12,,10-31
601996,丰林集团,0.12,-7.69,,5.76,,10999.01,-10.93,,10-31
000599,青岛双星,0.07,-56.25,,1.55,,5389.05,-48.7,,10-31
600083,博信股份,0.06,-3325.0,,20.71,,1484.57,-3192.1,,10-31
000638,万方发展,-0.06,-177.76,,-1.14,,-1936.14,-177.7,,10-31
603058,永吉股份,0.21,54.1,,10.02,,8987.55,54.63,,10-31
000669,金鸿控股,0.25,-36.84,,4.05,,17041.32,-11.41,,10-31
600136,当代明诚,0.27,170.0,,5.03,,13013.02,160.03,,10-31
600890,中房股份,-0.06,29.41,,-11.95,,-3313.52,29.34,,10-31
600157,永泰能源,0.0,-92.45,,0.13,,3108.28,-92.45,,10-31
600555,海航创新,-0.0,-97.86,,-0.2,,-376.97,-97.86,,10-31
603160,汇顶科技,0.7,-59.06,,8.86,,31873.45,-58.21,,10-31
600175,美都能源,0.04,300.0,,1.0,,14544.57,433.36,,10-31
000729,燕京啤酒,0.22,0.0,,4.65,,61092.77,0.09,,10-31
000736,中交地产,0.66,-283.33,,13.49,,29571.04,-379.89,,10-31
603198,迎驾贡酒,0.62,16.98,,11.91,,49809.34,16.44,,10-31
002459,天业通联,0.03,152.55,,1.06,,1344.15,151.74,,10-31
600595,*ST中孚,-0.22,-375.0,,-7.59,,-41739.41,-403.73,,10-31
600612,老凤祥,1.89,10.14,,16.67,,98780.13,10.14,,10-31
000792,*ST盐湖,-0.44,41.21,,-6.2,,-121334.58,41.21,,10-31
601012,隆基股份,0.61,-45.54,,11.36,,169117.05,-24.53,,10-31
000007,全新好,-0.03,-183.89,,-2.26,,-866.06,-183.86,,10-31
603320,迪贝电气,0.36,-23.4,,5.94,,3585.82,-13.53,,10-31
000027,深圳能源,0.15,-24.86,,2.79,,60386.3,-24.86,,10-31
000833,粤桂股份,0.15,62.6,,3.57,,9791.89,62.59,,10-31
000046,泛海控股,0.35,48.68,,8.71,,181716.79,48.7,,10-31
601211,国泰君安,0.58,-27.5,14.18,4.47,,551223.63,-21.65,,10-31
600687,*ST刚泰,0.03,-86.75,,0.77,,4683.21,-86.54,,10-31
000503,国新健康,-0.13,-26.66,,-8.58,,-11327.29,-26.66,,10-31
000957,中通客车,0.06,-71.43,,1.2,,3368.87,-72.37,,10-31
601688,华泰证券,0.61,-7.58,,4.88,,447980.34,-4.84,,10-31
000524,岭南控股,0.24,14.29,,6.32,,16198.95,14.74,,10-31
600754,锦江酒店,0.91,22.5,,6.97,,87191.22,22.51,,10-31
600386,北巴传媒,0.08,-20.0,,3.51,,6432.59,-20.58,,10-31
000543,皖能电力,0.17,198.75,,3.05,,30058.56,198.94,,10-31
601888,中国国旅,1.39,41.78,,18.04,,270522.55,41.79,,10-31
600028,中国石化,0.5,56.15,,8.28,,5998000.0,56.31,,10-31
603658,安图生物,0.98,27.27,,24.11,,41101.37,27.01,,10-31
002636,金安国纪,0.33,-39.29,,10.11,,23661.44,-40.21,,10-31
603001,奥康国际,0.43,-10.26,,4.13,,17218.35,-10.25,,10-31
600072,中船科技,0.0,-82.61,,0.07,,263.39,-84.19,,10-31
600462,*ST九有,-0.02,-328.43,,-4.23,,-1242.61,-328.25,,10-31
002668,奥马电器,0.25,-64.29,,7.42,,27197.69,-9.41,,10-31
600685,中船防务,-0.41,208.47,,-5.22,,-57679.1,208.35,,10-31
000158,常山北明,0.02,-39.39,,0.66,,3972.04,-39.28,,10-31
601390,中国中铁,0.56,24.34,,8.56,,1304481.7,18.2,,10-31
000413,东旭光电,0.23,9.52,,4.19,,131515.76,28.17,,10-31
000928,中钢国际,0.22,-12.8,,6.09,,28168.75,-12.9,,10-31
600735,新华锦,0.16,14.62,,6.85,,5833.74,14.6,,10-31
002607,中公教育,0.05,-28.57,,2.1,,4036.53,-27.22,10派3.9,10-31
601838,成都银行,0.95,10.47,8.28,11.91,0.74,339579.5,20.85,,10-31
600793,宜宾纸业,2.0,108.83,,83.8,,21017.43,108.82,,10-31
600811,东方集团,0.21,29.48,,3.8,,77354.92,57.86,,10-31
600093,易见股份,0.6,10.44,,9.94,,67723.9,10.41,,10-31
002382,蓝帆医疗,0.39,21.88,,9.03,,26060.62,63.66,,10-31
000659,珠海中富,0.02,-42.11,,3.58,,2400.71,-42.26,,10-31
600127,金健米业,-0.03,-293.62,,-2.35,,-1753.01,-293.77,,10-31
000679,大连友谊,-0.45,-2887.5,,-12.49,,-15879.04,-2923.03,,10-31
600882,妙可蓝多,-0.01,-0.0,,-0.4,,-475.47,49.14,,10-31
603103,横店影视,0.71,-6.58,,15.47,,32313.02,5.92,,10-31
600166,福田汽车,-0.25,-1327.05,,-9.36,,-169361.98,-1324.33,,10-31
600563,法拉电子,1.44,9.54,,14.03,,32489.14,9.54,,10-31
600960,渤海汽车,0.07,-57.99,,1.51,,6841.35,-58.01,,10-31
603203,快克股份,0.72,-7.69,,14.7,,11249.18,19.86,,10-31
600635,大众公用,0.11,-5.89,,4.69,,33468.25,-5.93,,10-31
603323,苏农银行,0.5,13.64,,8.25,,71905.4,16.25,,10-31
002510,天汽模,0.11,10.0,,4.94,,10246.41,20.23,,10-31
600652,*ST游久,0.01,-80.0,,0.28,,475.65,-88.83,,10-31
000837,秦川机床,-0.03,-322.14,,-0.77,,-2158.66,-322.12,,10-31
600295,鄂尔多斯,0.48,37.14,,6.16,,49814.67,37.44,,10-31
600690,海尔智家,1.01,7.83,,17.42,,612678.71,7.82,,10-31
000895,双汇发展,1.11,15.91,,25.29,,365227.59,15.91,10派9,10-31
000338,潍柴动力,0.75,29.31,,16.47,,600129.14,30.37,,10-31
600707,彩虹股份,-0.07,5.71,,-1.32,,-26688.73,420.04,,10-31
600331,宏达股份,0.01,-92.37,,0.33,,1653.61,-92.33,,10-31
000420,吉林化纤,0.07,54.39,,4.49,,12800.22,54.44,,10-31
601611,中国核建,0.22,15.79,,7.16,,57734.76,13.19,,10-31
600745,闻泰科技,-0.27,-161.36,5.42,-4.9,2.93,-16938.83,-160.13,,10-31
000533,顺钠股份,-0.03,-191.35,,-1.39,,-2190.93,-191.36,,10-31
601919,中远海控,0.08,-70.37,,2.64,,86258.6,-68.47,,10-31
000571,*ST大洲,-0.02,-125.53,,-0.77,,-1676.04,-125.5,,10-31
601990,南京证券,0.09,-30.77,,2.31,,22601.9,-29.14,,10-31
603010,万盛股份,0.54,38.46,,11.86,,13588.56,35.76,,10-31
600834,申通地铁,0.05,-60.83,,,,2519.54,-60.83,,10-31
600098,广州发展,0.24,8.79,,3.97,,64469.41,8.76,,10-31
600854,春兰股份,0.2,92.94,,5.16,,10363.7,92.96,,10-31
600870,ST厦华,-0.02,51.43,,,,-831.88,52.06,,10-31
600132,重庆啤酒,0.79,21.54,,32.49,,38465.13,21.7,,10-31
002403,爱仕达,0.33,3.13,,5.16,,11423.33,0.94,,10-31
600887,伊利股份,0.83,2.47,,19.07,,504781.87,2.24,,10-31
603111,康尼机电,-0.55,-329.17,,-14.93,,-53216.41,-402.76,,10-31
600153,建发股份,0.61,5.17,,7.06,,171778.17,5.34,,10-31
603157,拉夏贝尔,0.44,-29.03,,6.07,,23924.7,-29.58,,10-31
000726,鲁泰A,0.64,0.0,,8.08,,58689.6,-0.54,,10-31
600586,金晶科技,0.17,42.17,,5.75,,24874.15,45.91,,10-31
603308,应流股份,0.16,0.0,,2.35,,6965.63,3.52,,10-31
600242,中昌数据,0.21,0.47,,4.79,,9724.6,8.59,,10-31
600640,号百控股,0.23,-11.27,,4.21,,18474.52,-11.27,,10-31
002194,武汉凡谷,-0.09,-85.52,,-3.63,,-5288.29,-85.53,,10-31
000036,华联控股,0.65,-31.68,,15.45,,73823.59,-31.71,,10-31
600658,电子城,0.27,8.0,,4.72,,30378.65,52.03,,10-31
002210,*ST飞马,0.08,-27.27,,3.03,,12723.77,-32.2,,10-31
603363,傲农生物,0.07,-72.0,,3.89,,3169.13,-64.97,,10-31
600018,上港集团,0.22,7.3,,7.27,,510912.3,7.26,,10-31
600393,粤泰股份,0.25,-46.81,,10.46,,62860.1,-47.27,,10-31
600448,华纺股份,0.05,150.0,,3.29,,2832.24,102.09,,10-31
000595,宝塔实业,-0.01,-132.26,,1.16,,-749.58,-131.51,,10-31
600816,安信信托,0.0,-99.29,,0.16,,2408.73,-99.15,,10-31
600833,第一医药,0.13,-20.91,,4.29,,2920.68,-20.91,,10-31
603768,常青股份,0.34,-27.66,,4.17,,7010.66,-21.04,,10-31
600493,凤竹纺织,0.17,184.01,,6.6,,4736.3,184.18,,10-31
600853,龙建股份,0.14,104.12,,6.7,,8744.76,131.27,,10-31
603806,福斯特,0.66,-28.26,,6.82,,34688.94,-6.23,,10-31
600131,岷江水电,0.22,84.75,,9.17,,10983.62,85.14,,10-31
600886,国投电力,0.53,21.77,,10.64,,359533.59,21.76,,10-31
000707,ST双环,0.25,269.06,,26.42,,11461.49,269.21,,10-31
600908,无锡银行,0.47,11.9,,8.52,,86235.4,11.81,,10-31
600170,上海建工,0.19,-9.52,,7.82,,181109.63,-4.62,,10-31
002434,万里扬,0.27,-35.71,,5.97,,36786.43,-35.86,,10-31
600568,中珠医疗,0.01,-94.11,,0.43,,2585.56,-89.71,,10-31
603937,丽岛新材,0.42,-6.67,,6.91,,8677.27,22.7,,10-31
000807,云铝股份,0.04,-75.31,,1.11,,11051.58,-73.9,,10-31
002503,搜于特,0.18,5.88,,10.02,,56327.21,4.12,,10-31
000021,深科技,0.3,-6.02,,7.25,,44083.56,-6.01,,10-31
600644,乐山电力,0.25,31.98,,10.15,,13641.61,31.91,,10-31
000828,东莞控股,0.68,-0.58,,11.99,,71070.66,-0.58,,10-31
600663,陆家嘴,0.64,46.86,,14.61,,214922.34,46.86,,10-31
601198,东兴证券,0.28,-17.65,,4.0,,77843.48,-16.02,,10-31
000065,北方国际,0.57,-16.18,,11.47,,44138.02,26.78,,10-31
601258,*ST庞大,-0.04,-180.0,,-1.78,,-23429.29,-170.7,,10-31
000156,华数传媒,0.34,2.18,,4.6,,48268.82,2.18,,10-31
601377,兴业证券,0.11,-63.33,,2.18,,72683.26,-63.34,,10-31
000410,*ST沈机,-0.23,-77.45,,-22.56,,-17534.18,-77.58,,10-31
002905,金逸影视,0.51,-54.93,,7.17,,13831.03,-3.85,,10-31
600733,北汽蓝谷,0.05,2375.0,,0.81,,13250.89,35814.68,,10-31
601668,中国建筑,0.62,-25.3,,11.5,,2729946.8,5.89,,10-31
600363,联创光电,0.4,1.46,,7.55,,17520.12,1.45,,10-31
600004,白云机场,0.44,-22.81,,5.9,,91864.1,-21.93,,10-31
600767,ST运盛,-0.05,-550.0,,-7.13,,-1835.7,-536.39,,10-31
600784,鲁银投资,0.11,936.36,,4.43,,6502.84,980.25,,10-31
603678,火炬电子,0.56,53.68,,9.58,,25228.09,52.95,,10-31
600425,青松建化,0.33,16300.0,,10.58,,45210.96,18509.88,,10-31
600068,葛洲坝,0.51,9.17,,9.21,,278706.02,7.64,,10-31
600458,时代新材,0.11,83.33,,1.67,,8569.77,69.77,,10-31
603059,倍加洁,1.02,-5.56,,10.73,,7712.68,19.13,,10-31
600119,*ST长投,-0.95,-1283.62,,-46.72,,-29108.17,-1301.13,,10-31
000670,*ST盈方,-0.07,186.18,,-16.67,,-5752.94,186.73,,10-31
600158,中体产业,0.05,12.63,,2.69,,4434.3,12.58,,10-31
000712,锦龙股份,-0.09,-140.91,,-2.15,,-7849.04,-140.13,,10-31
600928,西安银行,,,,,,180036.71,10.33,,10-31
600193,ST创兴,0.05,-116.07,,10.08,,1928.18,-116.19,,10-31
600199,金种子酒,0.0,-67.78,,0.07,,162.47,-67.38,,10-31
600996,贵广网络,0.24,-27.27,,5.87,,25238.78,-26.89,,10-31
603989,艾华集团,0.58,-22.76,,11.53,,22490.22,0.39,,10-31
600613,神奇制药,0.12,-20.0,,2.59,,6471.94,-19.67,,10-31
600255,梦舟股份,0.02,0.0,,1.2,,4188.5,9.08,,10-31
600650,锦江投资,0.38,12.98,,6.33,,21098.13,12.95,,10-31
000835,长城动漫,-0.06,-156.55,,-11.43,,-1962.1,-156.59,,10-31
600275,ST昌鱼,-0.01,-74.69,,-5.01,,-719.47,-74.61,,10-31
000048,*ST康达,0.23,-290.89,,8.47,,8929.83,-290.91,,10-31
600668,尖峰集团,1.42,67.53,,17.05,,48818.33,67.53,,10-31
000892,欢瑞世纪,0.18,-942.11,,5.39,,17268.1,-940.94,,10-31
