code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
300782,卓胜微,1.83,-4.54,,,,13728.7,-4.54,,10-29
688088,虹软科技,,,,,,11845.85,,,10-29
603863,松炀资源,0.47,,,14.19,,7290.0,,,10-29
603915,国茂股份,0.44,,,16.24,,16755.17,,,10-29
688002,睿创微纳,0.15,,,9.86,,4156.08,,,10-29
688030,山石网科,,,,-21.6,,-4415.73,,,10-29
688015,交控科技,0.09,,,3.23,,1112.83,,,10-29
688001,华兴源创,0.65,,,29.83,,23421.13,,,10-29
688108,赛诺医疗,0.18,,,9.9,0.14,6391.79,,,10-29
603115,海星股份,0.69,,,15.28,,10811.59,,,10-29
688029,南微医学,1.63,,,31.54,,16343.7,,,10-29
002962,五方光电,0.68,,,,,10213.89,,,10-29
603068,博通集成,0.7,,,21.0,,7329.79,,,10-29
688012,中微公司,,,,4.62,,2702.99,,,10-29
300780,德恩精工,0.54,,,,,5955.74,,,10-29
603755,日辰股份,0.61,,,27.57,,4505.35,,,10-29
603317,天味食品,0.44,,,16.58,,16352.27,,,10-29
300768,迪普科技,0.37,,,,,13265.31,,,10-29
688006,杭可科技,0.69,,,32.45,,24962.27,,,10-29
688028,沃尔德,0.82,,,15.5,,4928.51,,,10-29
300791,仙乐健康,2.27,,,,,13613.94,,,10-29
688368,晶丰明源,1.45,,,28.21,,6690.9,,,10-29
002943,宇晶股份,1.1,,,,,8274.06,,,10-29
603739,蔚蓝生物,0.45,,,9.57,,5231.17,,,10-29
603217,元利科技,2.95,,,27.02,,20173.72,,,10-28
300772,运达股份,-0.28,,,,,-6111.09,,,10-28
300790,宇瞳光学,0.7,,,,,6037.57,,,10-28
603093,南华期货,0.14,,,3.63,,7097.13,,,10-28
300766,每日互动,0.53,,,,,18987.79,,,10-28
688003,天准科技,0.54,,,22.39,,7755.45,,,10-28
603610,麒盛科技,2.04,,,31.04,,22946.46,,,10-28
688033,天宜上佳,0.52,,,18.79,,20753.8,,,10-28
300765,新诺威,1.14,,,,,17073.82,,,10-28
688016,心脉医疗,1.41,,,43.2,,7608.55,,,10-28
300788,中信出版,1.01,,,,,14431.9,,,10-28
300793,佳禾智能,0.63,,,,,7880.57,,,10-28
300799,左江科技,0.3,,,9.55,0.06,1515.95,,,10-28
300792,壹网壹创,1.24,,,,,7434.64,,,10-28
002945,华林证券,0.11,,,,,25710.18,,,10-28
603992,松霖科技,0.46,,,16.64,,16583.2,,,10-28
300594,朗进科技,0.74,,,,,4950.18,,,10-28
002956,西麦食品,1.83,,,,,11004.39,,,10-28
300762,上海瀚讯,0.35,,,,,3500.65,,,10-26
300785,值得买,0.95,,,,,3808.56,,,10-26
300770,新媒股份,1.62,,,,,15615.84,,,10-26
300776,帝尔激光,2.35,,,,,11642.36,,,10-26
603379,三美股份,2.3,,,44.81,,86598.91,,,10-25
300779,惠城环保,0.54,,,,,4016.14,,,10-25
601865,福莱特,0.16,,,8.54,,28987.62,,,10-25
688098,申联生物,0.24,,,12.93,0.01,8161.18,,,10-25
300789,唐源电气,1.06,,,,,3638.63,,,10-25
002953,日丰股份,0.7,,,,,9086.83,,,10-25
603327,福蓉科技,0.35,,,21.27,,12378.26,,,10-25
300777,中简科技,0.13,,,,,4538.17,,,10-25
688022,瀚川智能,0.35,,,22.22,,2831.49,,,10-25
002963,豪尔赛,0.87,,,19.64,-0.95,9863.57,,,10-25
300763,锦浪科技,1.35,,,,,8104.86,,,10-25
002965,祥鑫科技,0.93,,,15.19,0.48,10498.43,,,10-24
688333,铂力特,0.15,,,2.66,,911.56,,,10-24
688139,海尔生物,0.31,,,10.58,0.46,7461.83,,,10-24
300775,三角防务,0.23,,,,,10340.76,,,10-24
300773,拉卡拉,1.35,,,,,48544.21,,,10-23
002961,瑞达期货,0.22,,,,,8703.49,,,10-23
002960,青鸟消防,1.4,,,,,25282.0,,,10-23
002957,科瑞技术,0.66,,,,,24317.08,,,10-23
300755,华致酒行,1.14,,,,,19863.44,,,10-22
601236,红塔证券,0.07,,,,,23668.88,,,03-25
002950,奥美医疗,0.38,,3.28,12.16,0.24,14092.18,,,02-19
603681,永冠新材,0.84,,6.97,12.83,0.71,10494.54,,,02-12
300761,立华股份,2.69,348.83,,29.26,,97647.89,350.28,,01-22
601598,中国外运,0.32,10.34,3.75,8.78,-0.03,193799.79,11.69,,01-15
002947,恒铭达,0.94,51.45,,18.42,,8579.25,57.88,,01-14
603351,威尔药业,1.68,1.82,,14.98,,8410.16,1.78,,01-14
300758,七彩化学,1.07,13.83,,18.98,,8593.12,14.75,,01-09
002946,新乳业,0.23,4.55,,13.0,,17533.61,7.96,,01-08
300759,康龙化成,0.39,50.0,,10.92,,23062.85,48.48,,01-07
603185,上机数控,1.83,90.63,,,,17311.53,90.97,,12-27
300757,罗博特科,1.06,30.86,,25.34,,6388.99,31.54,,12-24
603629,利通电子,0.9,26.76,,,,6782.67,26.53,,12-21
300756,中山金马,3.15,6.42,,20.02,,9459.48,6.48,,12-17
002942,新农股份,1.21,86.15,3.85,34.22,1.03,10914.91,85.24,,12-04
603187,海容冷链,2.06,24.85,,,,12375.36,24.63,,11-28
002941,新疆交建,0.59,63.89,3.2,19.46,-1.81,33932.51,62.39,,11-27
300753,爱朋医疗,0.82,51.85,,16.71,,4957.75,51.02,,11-26
300752,隆利科技,2.53,,7.79,38.71,2.65,13763.06,,,11-19
601319,中国人保,0.29,-14.71,3.42,8.59,-0.72,1211800.0,-16.34,,11-15
603687,大胜达,0.26,-23.53,,,,9376.79,-16.25,,11-14
603220,中贝通信,0.28,698.59,3.27,9.06,-0.4,7180.5,699.4,,11-14
300751,迈为股份,3.61,31.27,11.53,37.01,1.75,14069.86,31.26,,11-08
300674,宇信科技,0.23,15.0,3.51,6.42,-0.73,8212.04,13.91,,11-06
601860,紫金银行,0.3,,,,,98746.99,12.31,,11-01
600678,四川金顶,0.09,-5329.41,,71.18,,3103.68,-5474.97,,10-31
600319,ST亚星,0.03,20.0,,27.72,,1049.62,32.98,,10-31
000004,国农科技,-0.03,-52.24,,-2.02,,-259.18,-52.31,,10-31
601615,明阳智能,,,,,,25417.73,-2.58,,10-31
600359,新农开发,-0.12,-340.0,,-7.06,,-4394.41,-324.44,,10-31
600745,闻泰科技,-0.27,-161.36,5.42,-4.9,2.93,-16938.83,-160.13,,10-31
000829,天音控股,0.01,-75.23,,0.29,,855.08,-72.72,,10-31
601838,成都银行,0.95,10.47,8.28,11.91,0.74,339579.5,20.85,,10-31
000066,中国长城,0.07,-30.12,,3.26,,20799.61,-30.47,,10-31
000157,中联重科,0.17,0.0,,3.41,,130288.98,1.6,,10-31
000908,景峰医药,0.13,13.42,,4.79,,11670.63,13.34,,10-31
000606,顺利办,0.41,-701.61,,10.84,,31467.72,-701.46,,10-31
000626,远大控股,0.04,-89.94,,0.96,,2449.7,-89.93,,10-31
603198,迎驾贡酒,0.62,16.98,,11.91,,49809.34,16.44,,10-31
601006,大秦铁路,0.82,7.89,,11.79,,1213412.68,7.98,,10-31
601066,中信建投,0.3,-28.57,,5.36,,218547.43,-27.95,,10-31
600247,ST成城,0.04,-104.0,,133.0,,1479.62,-104.02,,10-31
600643,爱建集团,0.51,25.62,,9.18,,81675.99,40.09,,10-31
601117,中国化学,0.33,26.92,,5.61,,162578.76,25.78,,10-31
002107,沃华医药,0.13,-23.53,,8.07,,4611.19,-24.7,,10-31
600662,强生控股,0.04,-12.73,,1.25,,4045.54,-12.65,,10-31
601179,中国西电,0.05,-61.54,,1.3,,25128.95,-61.36,,10-31
000736,中交地产,0.66,-283.33,,13.49,,29571.04,-379.89,,10-31
601231,环旭电子,0.36,-10.0,,8.81,,77717.52,-9.81,,10-31
601360,三六零,0.38,236.58,,13.45,,251582.1,5511.75,,10-31
000792,*ST盐湖,-0.44,41.21,,-6.2,,-121334.58,41.21,,10-31
601567,三星医疗,0.29,-3.33,,5.23,,41525.21,-0.87,,10-31
000007,全新好,-0.03,-183.89,,-2.26,,-866.06,-183.86,,10-31
600732,ST新梅,-0.02,-111.57,,-1.72,,-766.95,-111.56,,10-31
002188,*ST巴士,-1.68,-580.0,,,,-49773.48,-576.58,,10-31
002510,天汽模,0.11,10.0,,4.94,,10246.41,20.23,,10-31
000027,深圳能源,0.15,-24.86,,2.79,,60386.3,-24.86,,10-31
600748,上实发展,0.16,-15.79,,2.86,,28645.94,-19.02,,10-31
000833,粤桂股份,0.15,62.6,,3.57,,9791.89,62.59,,10-31
601727,上海电气,0.15,5.36,,3.88,,216911.6,15.54,,10-31
600000,浦发银行,1.44,-0.69,14.49,10.48,-12.34,4320700.0,3.14,,10-31
000046,泛海控股,0.35,48.68,,8.71,,181716.79,48.7,,10-31
600766,园城黄金,0.0,-70.0,,1.15,,64.07,-76.12,,10-31
600783,鲁信创投,0.29,-12.12,,5.99,,21689.48,-11.84,,10-31
601901,方正证券,0.06,-62.5,4.61,1.21,-0.89,45456.45,-65.84,,10-31
600083,博信股份,0.06,-3325.0,,20.71,,1484.57,-3192.1,,10-31
600485,*ST信威,-0.28,-287.8,,-8.59,,-82347.51,-291.32,,10-31
600107,美尔雅,-0.01,-37.14,,-0.7,,-385.87,-38.79,,10-31
000981,ST银亿,0.21,16.67,,4.83,,85322.77,55.61,,10-31
603766,隆鑫通用,0.3,-9.12,,9.22,,60980.35,-11.71,,10-31
600521,华海药业,0.2,-57.45,,5.18,,25537.99,-47.38,,10-31
600879,航天电子,0.13,7.69,,2.96,,34252.61,8.72,,10-31
001896,豫能控股,-0.27,-418.51,,-4.92,,-30486.5,-425.35,,10-31
603800,道森股份,0.3,204.12,,6.73,,6141.57,204.2,,10-31
600539,ST狮头,0.04,123.53,,2.08,,881.59,125.61,,10-31
000567,海德股份,0.22,-40.27,,2.71,,7634.57,35.51,,10-31
600162,香江控股,0.08,-42.86,,4.48,,28238.93,-37.69,,10-31
000592,平潭发展,0.04,639.29,,2.49,,7994.84,641.46,,10-31
600578,京能电力,0.09,200.0,,2.64,,59705.52,166.79,,10-31
600595,*ST中孚,-0.22,-375.0,,-7.59,,-41739.41,-403.73,,10-31
600612,老凤祥,1.89,10.14,,16.67,,98780.13,10.14,,10-31
601088,中国神华,1.77,-1.0,16.14,11.02,3.41,3527800.0,-1.04,,10-31
603320,迪贝电气,0.36,-23.4,,5.94,,3585.82,-13.53,,10-31
002434,万里扬,0.27,-35.71,,5.97,,36786.43,-35.86,,10-31
601200,上海环境,0.71,5.16,,8.86,,49860.37,5.16,,10-31
600687,*ST刚泰,0.03,-86.75,,0.77,,4683.21,-86.54,,10-31
601288,农业银行,0.51,4.08,4.43,11.96,,17161100.0,7.25,,10-31
601377,兴业证券,0.11,-63.33,,2.18,,72683.26,-63.34,,10-31
601668,中国建筑,0.62,-25.3,,11.5,,2729946.8,5.89,,10-31
600754,锦江酒店,0.91,22.5,,6.97,,87191.22,22.51,,10-31
000839,中信国安,0.0,-97.78,,0.08,,544.5,-97.8,,10-31
600386,北巴传媒,0.08,-20.0,,3.51,,6432.59,-20.58,,10-31
600028,中国石化,0.5,56.15,,8.28,,5998000.0,56.31,,10-31
002564,天沃科技,0.2,-27.86,,4.97,,16156.47,-21.5,,10-31
600072,中船科技,0.0,-82.61,,0.07,,263.39,-84.19,,10-31
600462,*ST九有,-0.02,-328.43,,-4.23,,-1242.61,-328.25,,10-31
000031,大悦城,0.5,72.41,,12.96,,90810.45,72.67,,10-31
600008,首创股份,0.09,1.37,,3.42,,42919.66,1.44,,10-31
000876,新希望,0.34,-26.09,,6.71,,145073.97,-25.2,,10-31
600027,华电国际,0.16,-745.83,,3.52,,152573.9,-742.7,,10-31
600405,动力源,-0.09,68.63,,-3.15,,-4302.33,71.54,,10-31
600789,鲁抗医药,0.22,197.33,,5.52,,14402.32,230.56,,10-31
000897,*ST津滨,-0.02,-23.75,,-3.17,,-3684.19,-23.91,,10-31
601919,中远海控,0.08,-70.37,,2.64,,86258.6,-68.47,,10-31
000917,电广传媒,-0.1,-225.0,,-1.37,,-13530.67,-223.1,,10-31
601990,南京证券,0.09,-30.77,,2.31,,22601.9,-29.14,,10-31
600071,凤凰光学,-0.02,-88.01,,-1.01,,-425.78,-87.99,,10-31
603010,万盛股份,0.54,38.46,,11.86,,13588.56,35.76,,10-31
600843,上工申贝,0.25,-28.75,,6.1,,13501.63,-28.75,,10-31
000529,广弘控股,0.18,5.88,,7.43,,10412.16,5.74,,10-31
600122,宏图高科,-0.31,-176.03,,-4.41,,-35580.38,-176.28,,10-31
600877,*ST电能,-0.23,-607.79,,,,-16125.25,-607.95,,10-31
001872,招商港口,0.7,2.93,,9.88,,45321.69,2.9,,10-31
600179,ST安通,0.34,0.0,,15.89,,51152.83,39.93,,10-31
000616,海航投资,0.23,7296.77,,7.93,,32788.61,7225.08,,10-31
600599,熊猫金控,-0.16,-528.92,,-3.72,,-2633.86,-526.43,,10-31
600221,海航控股,0.04,-73.78,,1.26,,72897.7,-73.57,,10-31
603920,世运电路,0.41,-10.87,,6.89,,16439.59,3.65,,10-31
600653,申华控股,-0.06,-63.0,,-6.11,,-10716.83,-63.03,,10-31
002181,粤传媒,0.02,-148.95,,0.69,,2710.76,-149.05,,10-31
600354,敦煌种业,-0.23,-199.79,,-14.51,,-12393.46,-199.81,,10-31
002503,搜于特,0.18,5.88,,10.02,,56327.21,4.12,,10-31
000018,神城A退,0.02,-93.79,,1.2,,2548.26,-93.79,,10-31
000823,超声电子,0.34,37.28,,5.67,,18192.27,37.26,,10-31
601688,华泰证券,0.61,-7.58,,4.88,,447980.34,-4.84,,10-31
600758,红阳能源,0.0,-99.22,,0.07,,370.29,-99.22,,10-31
601808,中海油服,-0.06,100.0,,-0.8,,-27675.93,89.09,,10-31
600015,华夏银行,1.07,2.88,12.55,8.83,-8.4,1451300.0,2.01,,10-31
603596,伯特利,0.58,16.0,,14.77,,22545.23,22.89,,10-31
600033,福建高速,0.22,2.89,,6.83,,60671.88,2.87,,10-31
600439,瑞贝卡,0.16,17.59,,6.87,,18463.0,17.57,,10-31
002905,金逸影视,0.51,-54.93,,7.17,,13831.03,-3.85,,10-31
603678,火炬电子,0.56,53.68,,9.58,,25228.09,52.95,,10-31
002310,东方园林,0.36,12.5,,8.31,,97508.18,12.53,,10-31
000553,安道麦A,1.04,52.15,,12.31,,254244.2,58.95,,10-31
600883,博闻科技,0.05,-75.27,,1.61,,1075.46,-75.29,,10-31
600149,ST坊展,-0.03,107.69,,-5.68,,-1129.07,107.94,,10-31
002326,永太科技,0.49,41.44,,14.52,,39806.8,42.12,,10-31
600900,长江电力,0.81,0.94,,12.91,,1792242.4,0.94,,10-31
600961,株冶集团,-2.98,-3825.0,,-925.98,,-157135.63,-3749.5,,10-31
600190,锦州港,0.06,34.38,,1.9,,11484.73,34.39,,10-31
600587,新华医疗,0.38,1166.67,,4.56,,15369.35,1134.33,,10-31
000651,格力电器,3.51,36.58,,27.76,,2111843.58,36.59,,10-31
603228,景旺电子,1.54,21.26,,18.08,,62868.93,21.71,,10-31
002755,奥赛康,0.06,-14.29,,1.92,,984.12,32.41,,10-31
601169,北京银行,0.76,-7.32,8.02,9.84,,1662700.0,7.16,,10-31
600302,标准股份,-0.1,3925.0,,-2.8,,-3343.76,3933.07,,10-31
002459,天业通联,0.03,152.55,,1.06,,1344.15,151.74,,10-31
600320,振华重工,0.04,-7.5,,1.29,,19492.99,14.01,,10-31
601558,ST锐电,0.0,-99.5,,0.15,,196.58,-99.46,,10-31
600360,华微电子,0.1,38.67,,3.62,,7814.5,40.49,,10-31
600746,江苏索普,-0.0,-101.84,,-0.26,,-126.63,-101.86,,10-31
000830,鲁西化工,1.54,131.98,,25.85,,235142.67,119.39,,10-31
000043,中航善达,1.25,-1257.53,,18.15,,83067.32,-1257.88,,10-31
000861,海印股份,0.06,12.6,,3.74,,13070.75,12.63,,10-31
601857,中国石油,0.26,192.22,,4.0,,4812100.0,177.16,,10-31
600242,中昌数据,0.21,0.47,,4.79,,9724.6,8.59,,10-31
603969,银龙股份,0.11,-52.17,,5.51,,9224.47,0.52,,10-31
600640,号百控股,0.23,-11.27,,4.21,,18474.52,-11.27,,10-31
601111,中国国航,0.51,-17.74,,7.68,,693740.8,-16.2,,10-31
603336,宏辉果蔬,0.32,-17.95,,6.93,,5501.51,6.29,,10-31
600718,东软集团,0.1,-23.08,,1.38,,12453.69,-24.66,,10-31
600345,长江通信,1.09,9.0,,12.55,,21555.95,9.34,,10-31
600734,实达集团,0.2,48.07,,4.24,,12446.61,48.55,,10-31
000029,深深房A,0.37,149.97,,12.41,,37400.04,150.03,,10-31
000836,富通鑫茂,0.07,25.24,,5.15,,7970.31,25.19,,10-31
002529,海源复材,0.02,-80.68,,0.39,,617.97,-80.71,,10-31
601866,中远海发,0.07,-29.33,,4.95,,80554.54,-29.31,,10-31
000893,东凌国际,0.0,-108.96,,0.17,,324.27,-108.93,,10-31
000333,美的集团,2.72,17.75,,22.65,,1790023.9,19.35,,10-31
000913,钱江摩托,0.16,45.45,,3.01,,7352.99,43.96,,10-31
600822,上海物贸,0.08,76.39,,7.04,,4077.64,76.35,,10-31
000932,华菱钢铁,1.82,112.95,,41.72,,547581.53,112.94,,10-31
600500,中化国际,0.37,105.56,,6.96,,77280.71,100.64,,10-31
600875,东方电气,0.29,61.11,,3.35,,90044.71,108.89,,10-31
000564,供销大集,0.13,-25.76,,2.5,,76747.7,-25.74,,10-31
600159,大龙地产,-0.04,-17.41,,-1.38,,-3038.87,-18.3,,10-31
600177,雅戈尔,0.65,-13.07,,9.28,,234110.28,-12.58,,10-31
000608,阳光股份,-0.01,-102.5,,-0.2,,-590.3,-101.95,,10-31
600213,亚星客车,0.09,-18.18,,10.42,,1924.95,-21.63,,10-31
603938,三孚股份,0.58,-22.67,,8.65,,8714.09,-8.13,,10-31
600626,申达股份,0.14,-19.62,,3.7,,9657.59,-19.64,,10-31
000707,ST双环,0.25,269.06,,26.42,,11461.49,269.21,,10-31
601211,国泰君安,0.58,-27.5,14.18,4.47,,551223.63,-21.65,,10-31
600689,上海三毛,0.01,-93.18,,0.52,,238.11,-93.28,,10-31
002147,ST新光,0.07,152.04,,1.53,,12393.31,151.76,,10-31
600312,平高电气,0.0,-99.5,,0.03,,224.35,-99.52,,10-31
601390,中国中铁,0.56,24.34,,8.56,,1304481.7,18.2,,10-31
000800,一汽轿车,0.08,-53.61,,1.68,,13512.03,-53.6,,10-31
600352,浙江龙盛,0.98,69.78,,17.43,,317885.58,69.78,,10-31
002501,*ST利源,-0.33,-186.84,,-5.07,,-39576.86,-187.48,,10-31
000016,深康佳A,0.18,233.64,,5.24,,42983.47,233.6,,10-31
600739,辽宁成大,0.46,-43.33,,3.45,,69860.18,-43.33,,10-31
600370,三房巷,0.06,21.12,,3.62,,4665.53,21.19,,10-31
601800,中国交建,0.74,10.45,,7.21,,1286135.76,9.66,,10-31
600774,汉商集团,0.05,11.36,,1.88,,1102.63,43.04,,10-31
002868,绿康生化,0.5,-27.54,,8.34,,5968.08,-16.74,,10-31
000880,潍柴重机,0.22,110.93,,4.47,,6080.25,111.14,,10-31
600030,中信证券,0.6,-7.69,,4.81,,731458.91,-7.73,,10-31
601933,永辉超市,0.11,-26.67,,5.41,,101784.75,-26.9,,10-31
600057,厦门象屿,0.34,-8.11,,7.86,,81882.97,65.47,,10-31
000403,双林生物,0.29,34.05,,13.5,,8038.81,37.0,,10-31
600810,神马股份,1.28,700.0,,20.08,,56473.48,708.49,,10-31
601996,丰林集团,0.12,-7.69,,5.76,,10999.01,-10.93,,10-31
600074,*ST保千,-0.15,-188.24,,,,-36663.89,-190.85,,10-31
000425,徐工机械,0.2,75.68,,6.38,,150790.14,93.85,,10-31
600827,百联股份,0.39,2.63,,4.25,,70048.84,3.04,,10-31
000938,紫光股份,0.8,-26.3,,4.53,,116222.16,3.21,,10-31
002938,鹏鼎控股,0.75,70.45,,11.68,,156211.88,85.06,,10-31
000965,天保基建,0.34,112.5,,7.15,,37947.73,129.56,,10-31
603058,永吉股份,0.21,54.1,,10.02,,8987.55,54.63,,10-31
002308,威创股份,0.16,-23.81,,4.17,,14709.63,-16.34,,10-31
603768,常青股份,0.34,-27.66,,4.17,,7010.66,-21.04,,10-31
600881,亚泰集团,0.03,-50.0,,0.7,,10525.44,-38.45,,10-31
600543,莫高股份,0.06,-25.0,,1.8,,2046.1,-16.93,,10-31
600562,国睿科技,0.05,-81.48,,1.69,,3017.08,-76.65,,10-31
600584,长电科技,0.01,-90.83,,0.15,,1747.31,-89.42,,10-31
000638,万方发展,-0.06,-177.76,,-1.14,,-1936.14,-177.7,,10-31
002717,岭南股份,0.57,-21.92,,14.73,,57217.73,87.77,,10-31
000669,金鸿控股,0.25,-36.84,,4.05,,17041.32,-11.41,,10-31
600240,*ST华业,-0.1,-115.7,,-2.02,,-13551.97,-114.94,,10-31
600638,新黄浦,0.18,-84.36,,2.94,,12294.81,-81.24,,10-31
601107,四川成渝,0.3,-0.27,,6.39,,91207.29,-0.29,,10-31
600655,豫园股份,0.33,-0.9,,4.95,,114003.94,139.18,,10-31
600676,交运股份,0.2,-4.13,,3.71,,21009.38,-4.12,,10-31
000729,燕京啤酒,0.22,0.0,,4.65,,61092.77,0.09,,10-31
000758,中色股份,0.09,-21.42,,3.27,,16969.75,-21.45,,10-31
002803,吉宏股份,1.15,248.48,,20.9,,13135.07,242.17,,10-31
603477,振静股份,0.2,-23.08,,5.9,,4800.15,3.76,,10-31
002821,凯莱英,1.15,30.68,,12.11,,26089.87,29.95,,10-31
000806,ST银河,-0.11,-4700.0,,-5.68,,-11637.6,-4687.59,,10-31
600356,恒丰纸业,0.18,-28.0,,2.6,,5480.3,-27.0,,10-31
600743,华远地产,0.12,-38.61,,3.95,,29177.45,-38.38,,10-31
002856,美芝股份,0.24,-38.41,,4.32,,2892.03,-19.36,,10-31
601818,光大银行,0.5,-1.96,5.42,9.5,,2776000.0,9.15,,10-31
601888,中国国旅,1.39,41.78,,18.04,,270522.55,41.79,,10-31
600036,招商银行,2.66,14.16,19.49,14.3,-6.93,6738000.0,14.58,,10-31
000155,川能动力,-0.01,-107.14,,-0.51,,-1549.21,-109.01,,10-31
600061,国投资本,0.26,-50.0,,3.01,,109788.22,-43.03,,10-31
600083,博信股份,0.06,-3325.0,,20.71,,1484.57,-3192.1,,10-31
000503,国新健康,-0.13,-26.66,,-8.58,,-11327.29,-26.66,,10-31
000957,中通客车,0.06,-71.43,,1.2,,3368.87,-72.37,,10-31
002607,中公教育,0.05,-28.57,,2.1,,4036.53,-27.22,10派3.9,10-31
000524,岭南控股,0.24,14.29,,6.32,,16198.95,14.74,,10-31
000543,皖能电力,0.17,198.75,,3.05,,30058.56,198.94,,10-31
600136,当代明诚,0.27,170.0,,5.03,,13013.02,160.03,,10-31
